Biosample	GTExTissue	nVariantsOverlappingEnhancers	nVariantsGTExTissue	nCommonVariantsOverlappingEnhancers	nCommonVariants	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	method	distance_min	distance_max	tissue.biosample	pred_name_long	hex	count	cat	pairs
PBMC5_NK	NK	6	41	260393	9746610	5.47761718145921	2.61528563985649	11.4726626909722	0.377199207982147	0.0789915603263295	Kendall	250	1000	NK.PBMC5_NK	Kendall correlation (access. at E x expr. at G)	#d3a9ce	35-134 variants	250-1000 Kb	7-7 biosample pairs
K562	spleen	75	266	496427	9746610	5.53576723930864	4.56971498636833	6.70604600488595	0.0978483978694132	1.71234659781546e-32	STARE	0	10	spleen.K562	STARE (gABC, power law)	#96ced3	118-999 variants	0-10 Kb	9-9 biosample pairs
K562	spleen	66	266	430850	9746610	5.61293212141413	4.55340076771224	6.91900594891663	0.106736077385377	1.8158061340522e-28	ScenicPlus	0	10	spleen.K562	SCENIC+ (importance)	#c5c1a5	118-999 variants	0-10 Kb	9-9 biosample pairs
K562	blood	284	992	496367	9746610	5.62156654444744	5.09547423641671	6.20197629256864	0.050132364304992	1.73679859945539e-125	scABC	0	10	blood.K562	ABC (A=scATAC, C=power law)	#0096a0	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_B	B	1	43	40050	9746610	5.65955927184043	0.815672497760138	39.2689605686498	0.988328557392763	1	SnapATAC	100	250	B.PBMC5_B	SnapATAC (p-value)	#5e5948	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_B	B	1	43	40038	9746610	5.66125552817846	0.815916955296022	39.2807306519366	0.98832856487629	1	ArchR	100	250	B.PBMC5_B	ArchR (high-confidence)	#dcbca1	27-243 variants	100-250 Kb	9-9 biosample pairs
GM12878	LCL	34	234	249947	9746610	5.66589758054349	4.15247448816893	7.73090731434316	0.158554396299902	6.14903895460039e-14	DIRECTNET	100	250	LCL.GM12878	DIRECTNET (high-confidence)	#e0dcca	27-243 variants	100-250 Kb	9-9 biosample pairs
K562	blood	287	992	496367	9746610	5.68094928963526	5.15301965575409	6.26296559831084	0.0497639059833861	3.99169273306536e-128	ABC_distanceToTSS	0	10	blood.K562	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_T	T	27	133	348291	9746610	5.68098260587255	4.05674066977663	7.95554017259956	0.171811499553027	2.81267695259921e-11	STARE	10	100	T.BMMC5_T	STARE (gABC, power law)	#96ced3	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_T	T	27	133	348287	9746610	5.68104785071494	4.05678726029354	7.95563154075217	0.171811499586002	2.81189319777994e-11	scE2G_ATAC	10	100	T.BMMC5_T	scE2G (scATAC)	#006479	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_B	B	7	43	278290	9746610	5.70145331079257	2.89472927368006	11.2295716738381	0.345837741396584	0.0210553796572563	STARE	100	250	B.PBMC5_B	STARE (gABC, power law)	#96ced3	27-243 variants	100-250 Kb	9-9 biosample pairs
BMMC5_Erythroid	blood	223	992	383786	9746610	5.70896855972154	5.08591356408993	6.40835153904569	0.0589621537693572	3.4053419186533e-97	scE2G_multiome	0	10	blood.BMMC5_Erythroid	scE2G (Multiome)	#792374	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_B	B	41	251	278290	9746610	5.72092327087496	4.32383227986093	7.56943400040747	0.142853692584958	3.46527183882225e-17	STARE	10	100	B.PBMC5_B	STARE (gABC, power law)	#96ced3	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_B	B	1	43	39378	9746610	5.7561417247501	0.829591555007773	39.9391331256965	0.988328983494297	1	DIRECTNET	100	250	B.PBMC5_B	DIRECTNET (high-confidence)	#e0dcca	27-243 variants	100-250 Kb	9-9 biosample pairs
BMMC5_T	T	5	118	71527	9746610	5.77393081147738	2.44874280443548	13.6144461375614	0.437650055488534	0.205266118690151	ScenicPlus	0	10	T.BMMC5_T	SCENIC+ (importance)	#c5c1a5	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_B	B	53	251	355268	9746610	5.79294820672274	4.56090718494519	7.35780132438182	0.122002141615021	4.67981311428462e-23	STARE	10	100	B.BMMC5_B	STARE (gABC, power law)	#96ced3	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_B	B	1	42	40050	9746610	5.79431068307473	0.835551968332574	40.1818648802829	0.988048386248592	1	SnapATAC	250	1000	B.PBMC5_B	SnapATAC (p-value)	#5e5948	35-134 variants	250-1000 Kb	7-7 biosample pairs
GM12878	LCL	209	1131	308166	9746610	5.84456978481628	5.17117029437102	6.60566061937092	0.0624572511344621	2.13720725267908e-91	Kendall	10	100	LCL.GM12878	Kendall correlation (access. at E x expr. at G)	#d3a9ce	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_B	B	5	155	53778	9746610	5.84638279953788	2.46827051524845	13.8478305467632	0.439959837428768	0.196590813238421	DIRECTNET	0	10	B.BMMC5_B	DIRECTNET (high-confidence)	#e0dcca	118-999 variants	0-10 Kb	9-9 biosample pairs
GM12878	LCL	36	234	255834	9746610	5.86113832226546	4.33990418345486	7.91559928066925	0.153314841352793	2.6219510494137e-15	ScenicPlus	100	250	LCL.GM12878	SCENIC+ (importance)	#c5c1a5	27-243 variants	100-250 Kb	9-9 biosample pairs
K562	blood	297	992	496427	9746610	5.87818122903039	5.34440565173588	6.46526794800884	0.0485708200685352	4.81370125787939e-137	STARE	0	10	blood.K562	STARE (gABC, power law)	#96ced3	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_T	T	5	118	70252	9746610	5.87872159016885	2.49318367402984	13.8615409264483	0.437650309224179	0.186575118957259	ArchR	0	10	T.PBMC5_T	ArchR (high-confidence)	#dcbca1	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_T	T	28	133	348287	9746610	5.89145703037105	4.23926675715148	8.18756354083057	0.167917892160398	3.74889187347189e-12	ABC_distanceToTSS	10	100	T.BMMC5_T	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	21-1464 variants	10-100 Kb	11-11 biosample pairs
K562	blood	300	992	496367	9746610	5.93827451878251	5.40272445201497	6.52691148208939	0.0482229532675388	8.8794897416675e-140	Kendall	0	10	blood.K562	Kendall correlation (access. at E x expr. at G)	#d3a9ce	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_T	T	5	118	69329	9746610	5.95698696292377	2.52637531785675	14.046089441116	0.437650498732408	0.173901853413444	ScenicPlus	0	10	T.PBMC5_T	SCENIC+ (importance)	#c5c1a5	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	58	362	260393	9746610	5.99713335981123	4.7371454368811	7.59225339702474	0.120332239655967	1.72511672751991e-25	scE2G_multiome	10	100	NK.PBMC5_NK	scE2G (Multiome)	#792374	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_T	T	6	133	71527	9746610	6.1472827286105	2.81253953687682	13.4359302153796	0.398947293223287	0.0512080813065506	ScenicPlus	10	100	T.BMMC5_T	SCENIC+ (importance)	#c5c1a5	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_T	T	25	133	294625	9746610	6.21830988161962	4.36778649372018	8.8528543781713	0.180228714301157	3.19915611500836e-11	scE2G_ATAC	10	100	T.PBMC5_T	scE2G (scATAC)	#006479	21-1464 variants	10-100 Kb	11-11 biosample pairs
K562	blood	270	992	425847	9746610	6.22948419798206	5.62673134697313	6.89680579716746	0.0519217909943505	4.31924569638996e-129	DIRECTNET	0	10	blood.K562	DIRECTNET (high-confidence)	#e0dcca	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_T	T	6	133	70274	9746610	6.25689005506052	2.86268630169932	13.6755023202774	0.398947542502685	0.0458905628976828	FigR	10	100	T.PBMC5_T	FigR (p-value)	#bc9678	21-1464 variants	10-100 Kb	11-11 biosample pairs
GM12878	LCL	50	853	91210	9746610	6.26371668744802	4.78658899750611	8.19668176253621	0.137224807403876	7.2270938856874e-22	SCENT	0	10	LCL.GM12878	SCENT (FDR)	#a5a083	118-999 variants	0-10 Kb	9-9 biosample pairs
GM12878	LCL	182	1131	249947	9746610	6.27501030218406	5.49306866502884	7.16826180295152	0.0679033253191761	1.17692568146532e-83	DIRECTNET	10	100	LCL.GM12878	DIRECTNET (high-confidence)	#e0dcca	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_T	T	6	133	69329	9746610	6.34217559360907	2.90170550112139	13.8619137071718	0.398947736467161	0.0421867112543782	ScenicPlus	10	100	T.PBMC5_T	SCENIC+ (importance)	#c5c1a5	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_NK	NK	10	59	260393	9746610	6.34413289378044	3.60632779819393	11.1603893007461	0.288189177106652	0.000340575223214702	scE2G_multiome	100	250	NK.PBMC5_NK	scE2G (Multiome)	#792374	27-243 variants	100-250 Kb	9-9 biosample pairs
BMMC5_B	B	10	43	355355	9746610	6.37856084302203	3.70607526798129	10.9782007882143	0.277030121767669	0.000236865814389378	scE2G_ATAC	100	250	B.BMMC5_B	scE2G (scATAC)	#006479	27-243 variants	100-250 Kb	9-9 biosample pairs
BMMC5_Erythroid	blood	251	992	383786	9746610	6.42578972417088	5.77416273969639	7.15095424924431	0.0545552227393656	4.95340972489619e-122	scABC	0	10	blood.BMMC5_Erythroid	ABC (A=scATAC, C=power law)	#0096a0	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_B	B	12	251	72513	9746610	6.42606686324084	3.69963266862805	11.1617392940136	0.281703711972637	6.12109503408405e-05	SCENT	10	100	B.BMMC5_B	SCENT (FDR)	#a5a083	21-1464 variants	10-100 Kb	11-11 biosample pairs
K562	blood	282	992	430850	9746610	6.43079888030787	5.82613349602781	7.09821947388683	0.050381130397057	5.74744807532921e-139	ScenicPlus	0	10	blood.K562	SCENIC+ (importance)	#c5c1a5	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_B	B	59	251	355355	9746610	6.44717484412227	5.15757598480198	8.0592246421899	0.113867055324205	2.04804676070614e-28	Kendall	10	100	B.BMMC5_B	Kendall correlation (access. at E x expr. at G)	#d3a9ce	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_NK	NK	12	362	50021	9746610	6.45912805019682	3.70291111214014	11.2669016094007	0.283870029736686	6.21114967550348e-05	FigR	10	100	NK.PBMC5_NK	FigR (p-value)	#bc9678	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_T	T	26	133	294483	9746610	6.47016069120142	4.58333117547527	9.13374525366412	0.175908783343768	3.88295217186882e-12	STARE	10	100	T.PBMC5_T	STARE (gABC, power law)	#96ced3	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_Erythroid	blood	254	992	383786	9746610	6.50259199179045	5.84813771245178	7.23028503957206	0.0541222162285562	8.39880050887641e-125	scE2G_ATAC	0	10	blood.BMMC5_Erythroid	scE2G (scATAC)	#006479	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	63	362	260393	9746610	6.51412761496737	5.20462279054028	8.15310932066136	0.114505200332861	7.16167732397662e-30	ABC_distanceToTSS	10	100	NK.PBMC5_NK	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	21-1464 variants	10-100 Kb	11-11 biosample pairs
GM12878	LCL	195	1131	255834	9746610	6.5685170852975	5.78111380690898	7.46316681195279	0.0651500403832724	2.01013281955959e-93	ScenicPlus	10	100	LCL.GM12878	SCENIC+ (importance)	#c5c1a5	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_B	B	18	487	54138	9746610	6.65418582354335	4.22855334457182	10.4712381200263	0.231323724175851	6.40232675198581e-08	ScenicPlus	0	30000	B.BMMC5_B	SCENIC+ (importance)	#c5c1a5	35-2846 variants	All variants	11-11 biosample pairs
K562	spleen	81	602	196878	9746610	6.66108425951022	5.43945404748149	8.15707663397552	0.103371070955994	1.3749759548868e-38	SCENT	0	30000	spleen.K562	SCENT (FDR)	#a5a083	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_T	T	32	133	348287	9746610	6.73309374899549	4.97834807505978	9.10634426304506	0.154052121101535	7.77625245281407e-16	Kendall	10	100	T.BMMC5_T	Kendall correlation (access. at E x expr. at G)	#d3a9ce	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_B	B	6	487	17827	9746610	6.73593074390886	3.04085477072755	14.9210555609273	0.405781611905586	0.0316894426413518	Cicero	0	30000	B.BMMC5_B	Cicero (co-accessibility)	#888364	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_B	B	49	251	278930	9746610	6.82151314435372	5.30628666895211	8.76941719919929	0.128160025554763	3.04570206245974e-24	Kendall	10	100	B.PBMC5_B	Kendall correlation (access. at E x expr. at G)	#d3a9ce	21-1464 variants	10-100 Kb	11-11 biosample pairs
K562	blood	379	2741	196878	9746610	6.84520681593783	6.23439455977591	7.51586315298048	0.0476882239929616	4.40390365771965e-185	SCENT	0	30000	blood.K562	SCENT (FDR)	#a5a083	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Erythroid	blood	269	992	383786	9746610	6.88660332988831	6.21865151615509	7.6263005412066	0.0520544732298196	5.82580551490729e-139	ABC_distanceToTSS	0	10	blood.BMMC5_Erythroid	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_T	T	6	118	71651	9746610	6.91672606080935	3.17202973680757	15.0821724163368	0.397747546748556	0.0241366626975643	DIRECTNET	0	10	T.BMMC5_T	DIRECTNET (high-confidence)	#e0dcca	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	11	59	260393	9746610	6.97854618315848	4.09517634685342	11.8920658613139	0.271959503208837	3.69700870613463e-05	scE2G_ATAC	100	250	NK.PBMC5_NK	scE2G (scATAC)	#006479	27-243 variants	100-250 Kb	9-9 biosample pairs
BMMC5_B	B	19	487	54434	9746610	6.985668608044	4.49532033547358	10.8556370313197	0.224914223897566	9.1429080462868e-09	SnapATAC	0	30000	B.BMMC5_B	SnapATAC (p-value)	#5e5948	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_B	B	19	487	54434	9746610	6.985668608044	4.49532033547358	10.8556370313197	0.224914223897566	9.1429080462868e-09	FigR	0	30000	B.BMMC5_B	FigR (p-value)	#bc9678	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_B	B	19	487	54427	9746610	6.98656705330566	4.49589846965671	10.8570332537032	0.224914226260292	9.12233640192331e-09	ArchR	0	30000	B.BMMC5_B	ArchR (high-confidence)	#dcbca1	35-2846 variants	All variants	11-11 biosample pairs
GM12878	LCL	514	2320	308166	9746610	7.00719174081502	6.49255408852952	7.56262257087594	0.0389196017639188	1.22451648453363e-263	scE2G_multiome	0	30000	LCL.GM12878	scE2G (Multiome)	#792374	35-2846 variants	All variants	11-11 biosample pairs
GM12878	LCL	514	2320	308166	9746610	7.00719174081502	6.49255408852952	7.56262257087594	0.0389196017639188	1.22451648453363e-263	scE2G_ATAC	0	30000	LCL.GM12878	scE2G (scATAC)	#006479	35-2846 variants	All variants	11-11 biosample pairs
GM12878	LCL	514	2320	308166	9746610	7.00719174081502	6.49255408852952	7.56262257087594	0.0389196017639188	1.22451648453363e-263	Kendall	0	30000	LCL.GM12878	Kendall correlation (access. at E x expr. at G)	#d3a9ce	35-2846 variants	All variants	11-11 biosample pairs
GM12878	LCL	514	2320	308166	9746610	7.00719174081502	6.49255408852952	7.56262257087594	0.0389196017639188	1.22451648453363e-263	scABC	0	30000	LCL.GM12878	ABC (A=scATAC, C=power law)	#0096a0	35-2846 variants	All variants	11-11 biosample pairs
GM12878	LCL	514	2320	308166	9746610	7.00719174081502	6.49255408852952	7.56262257087594	0.0389196017639188	1.22451648453363e-263	ABC_distanceToTSS	0	30000	LCL.GM12878	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	35-2846 variants	All variants	11-11 biosample pairs
GM12878	LCL	514	2320	307994	9746610	7.0111049241219	6.49617984811192	7.56684596275966	0.0389196035760994	9.49403241720791e-264	STARE	0	30000	LCL.GM12878	STARE (gABC, power law)	#96ced3	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Erythroid	blood	274	992	383809	9746610	7.01418675443322	6.3420061700545	7.75761084219248	0.0513987140108131	8.73138857515075e-144	STARE	0	10	blood.BMMC5_Erythroid	STARE (gABC, power law)	#96ced3	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_B	B	11	43	355268	9746610	7.01813514645086	4.21521590200166	11.6848631431808	0.260105147681617	2.35652551803381e-05	STARE	100	250	B.BMMC5_B	STARE (gABC, power law)	#96ced3	27-243 variants	100-250 Kb	9-9 biosample pairs
BMMC5_B	B	19	487	53778	9746610	7.07088186638155	4.55015358819731	10.988062138828	0.224914447990903	7.3922707806268e-09	DIRECTNET	0	30000	B.BMMC5_B	DIRECTNET (high-confidence)	#e0dcca	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_NK	NK	8	224	49205	9746610	7.07434639336885	3.58217499263994	13.9709469794742	0.347202757952824	0.002151115596494	DIRECTNET	0	10	NK.PBMC5_NK	DIRECTNET (high-confidence)	#e0dcca	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_Erythroid	blood	278	992	383786	9746610	7.11701013274703	6.44145457724213	7.86341541684987	0.0508852877897578	1.07377917196787e-147	Kendall	0	10	blood.BMMC5_Erythroid	Kendall correlation (access. at E x expr. at G)	#d3a9ce	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_T	T	6	133	61222	9746610	7.18200469977007	3.28593622531384	15.6975631815839	0.398949646486322	0.019350835469804	SCENT	10	100	T.BMMC5_T	SCENT (FDR)	#a5a083	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_B	B	128	487	355355	9746610	7.20895254209307	6.21259701811929	8.36510023144596	0.0758915242971481	3.48435860849491e-68	scE2G_multiome	0	30000	B.BMMC5_B	scE2G (Multiome)	#792374	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_B	B	128	487	355355	9746610	7.20895254209307	6.21259701811929	8.36510023144596	0.0758915242971481	3.48435860849491e-68	scE2G_ATAC	0	30000	B.BMMC5_B	scE2G (scATAC)	#006479	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_B	B	128	487	355355	9746610	7.20895254209307	6.21259701811929	8.36510023144596	0.0758915242971481	3.48435860849491e-68	Kendall	0	30000	B.BMMC5_B	Kendall correlation (access. at E x expr. at G)	#d3a9ce	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_B	B	128	487	355355	9746610	7.20895254209307	6.21259701811929	8.36510023144596	0.0758915242971481	3.48435860849491e-68	scABC	0	30000	B.BMMC5_B	ABC (A=scATAC, C=power law)	#0096a0	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_B	B	128	487	355355	9746610	7.20895254209307	6.21259701811929	8.36510023144596	0.0758915242971481	3.48435860849491e-68	ABC_distanceToTSS	0	30000	B.BMMC5_B	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_B	B	128	487	355268	9746610	7.21071791040984	6.21411838497117	8.36714873492814	0.0758915249862775	3.38715466493249e-68	STARE	0	30000	B.BMMC5_B	STARE (gABC, power law)	#96ced3	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	29	133	294625	9746610	7.21323946267876	5.22822461385439	9.9519105219903	0.164210360906568	5.56417690666209e-15	ABC_distanceToTSS	10	100	T.PBMC5_T	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_B	B	7	251	37598	9746610	7.22958159383319	3.48244752671982	15.0086540058	0.372683279164628	0.0060036313290965	ScenicPlus	10	100	B.PBMC5_B	SCENIC+ (importance)	#c5c1a5	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_NK	NK	70	362	260393	9746610	7.23791957218597	5.8645813667007	8.93285922007846	0.107350294966911	2.40215670851191e-36	scE2G_ATAC	10	100	NK.PBMC5_NK	scE2G (scATAC)	#006479	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_T	T	7	27	348291	9746610	7.25513690818565	3.83484109661394	13.7259954794463	0.325302792878735	0.00257651332770215	STARE	100	250	T.BMMC5_T	STARE (gABC, power law)	#96ced3	27-243 variants	100-250 Kb	9-9 biosample pairs
BMMC5_T	T	7	27	348287	9746610	7.25522023184583	3.83488513867714	13.7261531203886	0.325302792911709	0.0025762949123169	Kendall	100	250	T.BMMC5_T	Kendall correlation (access. at E x expr. at G)	#d3a9ce	27-243 variants	100-250 Kb	9-9 biosample pairs
GM12878	LCL	358	2320	205994	9746610	7.30119687952076	6.63772076393223	8.0309910237839	0.0486078547603356	1.02307406508259e-184	Cicero	0	30000	LCL.GM12878	Cicero (co-accessibility)	#888364	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	6	27	294625	9746610	7.35142412671475	3.62995377887475	14.8881886610679	0.360044441456872	0.00965562803255165	Kendall	100	250	T.PBMC5_T	Kendall correlation (access. at E x expr. at G)	#d3a9ce	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_T	T	6	27	294483	9746610	7.3549689908529	3.63170413460307	14.8953678084572	0.360044443093532	0.00962559782399677	STARE	100	250	T.PBMC5_T	STARE (gABC, power law)	#96ced3	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_T	T	7	118	78589	9746610	7.35712031981014	3.58642467714637	15.0922504367862	0.366594899884985	0.00478416106706914	SCENT	0	10	T.PBMC5_T	SCENT (FDR)	#a5a083	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	71	362	258720	9746610	7.38879069332404	5.99788111091874	9.10225242883972	0.10640900729845	1.75882141645866e-37	STARE	10	100	NK.PBMC5_NK	STARE (gABC, power law)	#96ced3	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_B	B	42	155	355355	9746610	7.43205218225664	5.74065078444335	9.62180103159535	0.131752136178122	8.03210381976829e-23	scE2G_multiome	0	10	B.BMMC5_B	scE2G (Multiome)	#792374	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_T	T	16	287	72108	9746610	7.53543320327291	4.68072255524899	12.131194039115	0.242945194994383	7.66533741477032e-08	SnapATAC	0	30000	T.BMMC5_T	SnapATAC (p-value)	#5e5948	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_T	T	16	287	72108	9746610	7.53543320327291	4.68072255524899	12.131194039115	0.242945194994383	7.66533741477032e-08	FigR	0	30000	T.BMMC5_T	FigR (p-value)	#bc9678	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_NK	NK	14	362	50015	9746610	7.5365533986213	4.50925797351496	12.596227020916	0.262062140837768	9.37341799271823e-07	ArchR	10	100	NK.PBMC5_NK	ArchR (high-confidence)	#dcbca1	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_T	T	16	287	72093	9746610	7.53700106004193	4.6816964213599	12.133718179568	0.24294519787984	7.64127777591923e-08	ArchR	0	30000	T.BMMC5_T	ArchR (high-confidence)	#dcbca1	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_T	T	16	287	71651	9746610	7.58349523972593	4.71057603523402	12.2085705911101	0.242945283446961	6.96292100398505e-08	DIRECTNET	0	30000	T.BMMC5_T	DIRECTNET (high-confidence)	#e0dcca	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_T	T	16	287	71527	9746610	7.59664207112842	4.7187421182894	12.2297360843611	0.242945307642172	6.78288376409804e-08	ScenicPlus	0	30000	T.BMMC5_T	SCENIC+ (importance)	#c5c1a5	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	16	287	70274	9746610	7.73209177535935	4.80287592268976	12.4478008978208	0.242945556921569	5.19030371686626e-08	SnapATAC	0	30000	T.PBMC5_T	SnapATAC (p-value)	#5e5948	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	16	287	70274	9746610	7.73209177535935	4.80287592268976	12.4478008978208	0.242945556921569	5.19030371686626e-08	FigR	0	30000	T.PBMC5_T	FigR (p-value)	#bc9678	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	16	287	70252	9746610	7.73451314441728	4.80437994139947	12.4516991392937	0.242945561377817	5.1657269708016e-08	ArchR	0	30000	T.PBMC5_T	ArchR (high-confidence)	#dcbca1	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_B	B	108	487	278930	9746610	7.7491337349512	6.56136055383881	9.15192407876843	0.0848908854161705	1.14327085794082e-59	scE2G_multiome	0	30000	B.PBMC5_B	scE2G (Multiome)	#792374	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_B	B	108	487	278930	9746610	7.7491337349512	6.56136055383881	9.15192407876843	0.0848908854161705	1.14327085794082e-59	scE2G_ATAC	0	30000	B.PBMC5_B	scE2G (scATAC)	#006479	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_B	B	108	487	278930	9746610	7.7491337349512	6.56136055383881	9.15192407876843	0.0848908854161705	1.14327085794082e-59	Kendall	0	30000	B.PBMC5_B	Kendall correlation (access. at E x expr. at G)	#d3a9ce	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_B	B	108	487	278930	9746610	7.7491337349512	6.56136055383881	9.15192407876843	0.0848908854161705	1.14327085794082e-59	scABC	0	30000	B.PBMC5_B	ABC (A=scATAC, C=power law)	#0096a0	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_B	B	108	487	278930	9746610	7.7491337349512	6.56136055383881	9.15192407876843	0.0848908854161705	1.14327085794082e-59	ABC_distanceToTSS	0	30000	B.PBMC5_B	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_B	B	108	487	278290	9746610	7.76695487689079	6.57644999715148	9.17297144900167	0.0848908936611038	9.12872969150702e-60	STARE	0	30000	B.PBMC5_B	STARE (gABC, power law)	#96ced3	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	16	287	69757	9746610	7.78939772956983	4.83847116165777	12.5400596515365	0.242945662386501	4.64044289624299e-08	DIRECTNET	0	30000	T.PBMC5_T	DIRECTNET (high-confidence)	#e0dcca	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_T	T	80	287	348291	9746610	7.80044585449528	6.47581883153798	9.39602498337059	0.0949537003247504	2.40902530851663e-45	STARE	0	30000	T.BMMC5_T	STARE (gABC, power law)	#96ced3	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_T	T	80	287	348287	9746610	7.8005354409094	6.475893204482	9.39613289526921	0.094953700357725	2.40699367368138e-45	scE2G_multiome	0	30000	T.BMMC5_T	scE2G (Multiome)	#792374	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_T	T	80	287	348287	9746610	7.8005354409094	6.475893204482	9.39613289526921	0.094953700357725	2.40699367368138e-45	scE2G_ATAC	0	30000	T.BMMC5_T	scE2G (scATAC)	#006479	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_T	T	80	287	348287	9746610	7.8005354409094	6.475893204482	9.39613289526921	0.094953700357725	2.40699367368138e-45	Kendall	0	30000	T.BMMC5_T	Kendall correlation (access. at E x expr. at G)	#d3a9ce	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_T	T	80	287	348287	9746610	7.8005354409094	6.475893204482	9.39613289526921	0.094953700357725	2.40699367368138e-45	scABC	0	30000	T.BMMC5_T	ABC (A=scATAC, C=power law)	#0096a0	35-2846 variants	All variants	11-11 biosample pairs
