numTSSEnhGene	distanceToTSS	normalizedATAC_enh	normalizedATAC_prom	numNearbyEnhancers	sumNearbyEnhancers	ubiqExpressed	numCandidateEnhGene	powerlawContact	ABC.Score	Kendall	features	n_features	AUPRC	AUPRC_95CI_low	AUPRC_95CI_high
1	1	0	1	1	1	1	0	0	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed']	6	0.5513965344629634	0.5005666829676879	0.5993455672051822
0	0	0	0	1	1	1	0	1	0	1	['numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed', 'powerlawContact', 'Kendall']	5	0.5513295107235612	0.4999646783635633	0.5975661782879932
1	1	1	0	1	1	1	1	0	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene']	7	0.5512817407711204	0.4991783472907996	0.6052565232582984
0	1	0	0	0	1	0	1	1	0	1	['distanceToTSS', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'Kendall']	5	0.5510901000673062	0.4937803944334536	0.6006177765816589
1	1	0	0	0	0	0	0	0	1	0	['numTSSEnhGene', 'distanceToTSS', 'ABC.Score']	3	0.5510241131266018	0.49500579473135814	0.5947022676664468
0	1	1	0	1	0	0	0	0	0	1	['distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'Kendall']	4	0.551022200946127	0.49751841199492386	0.5972397989703441
1	0	0	1	1	1	1	1	1	0	0	['numTSSEnhGene', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene', 'powerlawContact']	7	0.5509883890916393	0.49725930411012226	0.5997589621302389
0	1	1	0	0	1	0	0	0	0	1	['distanceToTSS', 'normalizedATAC_enh', 'sumNearbyEnhancers', 'Kendall']	4	0.5508670646738879	0.49638442395802695	0.6018952654151715
1	0	1	0	1	1	0	0	1	1	0	['numTSSEnhGene', 'normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score']	6	0.5508488644985831	0.4959621418510249	0.6025895502808607
1	1	1	0	1	1	0	0	0	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ABC.Score']	6	0.5507530006364186	0.5015439044542505	0.6057097900848297
0	1	1	0	1	1	0	0	1	0	1	['distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'Kendall']	6	0.5507507045085932	0.4972485019138369	0.5964921869021369
0	1	0	0	1	1	0	1	0	0	1	['distanceToTSS', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	5	0.5507390791089863	0.4980886649096751	0.6004003845221129
1	1	1	0	1	1	0	1	1	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	8	0.5507285403329113	0.49702700771919356	0.6036631023992755
1	0	0	1	0	1	1	1	0	0	0	['numTSSEnhGene', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene']	5	0.550695189150905	0.5001285879719732	0.5988034658353539
1	1	1	0	0	0	0	1	0	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'numCandidateEnhGene', 'ABC.Score']	5	0.5505032538753803	0.49263514064774105	0.5960258980488091
0	1	0	0	1	0	0	0	0	0	1	['distanceToTSS', 'numNearbyEnhancers', 'Kendall']	3	0.5504839151636715	0.49149663126636023	0.5973454057294203
0	1	1	0	1	0	0	0	1	0	1	['distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'powerlawContact', 'Kendall']	5	0.5500636292060858	0.4940698971565699	0.5989502692020774
1	1	0	1	1	1	1	1	1	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene', 'powerlawContact']	8	0.5499981505235352	0.5016252887451171	0.604317603530908
1	0	0	0	0	0	0	0	1	1	0	['numTSSEnhGene', 'powerlawContact', 'ABC.Score']	3	0.5499811427341712	0.4943159385067447	0.5989049879595031
0	1	0	0	0	1	0	0	0	0	1	['distanceToTSS', 'sumNearbyEnhancers', 'Kendall']	3	0.5499702682037368	0.49201454678058365	0.5946321112589088
1	0	1	1	1	1	0	1	0	0	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene']	6	0.5497517583533941	0.49498475320857677	0.5966574408898357
0	0	1	0	1	0	0	1	0	0	1	['normalizedATAC_enh', 'numNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	4	0.5496718313281678	0.4933757185400051	0.5985061832900113
1	0	1	0	0	0	0	1	0	1	0	['numTSSEnhGene', 'normalizedATAC_enh', 'numCandidateEnhGene', 'ABC.Score']	4	0.5496459038537488	0.4931505845609554	0.6003352330577832
0	1	1	0	0	1	0	0	1	0	1	['distanceToTSS', 'normalizedATAC_enh', 'sumNearbyEnhancers', 'powerlawContact', 'Kendall']	5	0.549490704471742	0.4955006006173996	0.5935884369554133
1	1	1	0	0	0	0	1	1	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	6	0.5494223928883952	0.49093602376163736	0.598614547297607
0	0	0	0	1	0	0	1	0	0	1	['numNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	3	0.5492618399060825	0.4990827649300097	0.5999789799070324
1	0	1	0	0	0	0	1	1	1	0	['numTSSEnhGene', 'normalizedATAC_enh', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	5	0.5491712203498603	0.4949741769136854	0.6050391099276703
1	0	0	1	1	1	1	0	1	0	0	['numTSSEnhGene', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed', 'powerlawContact']	6	0.5490346140972485	0.4958158363493158	0.6029645749035274
1	1	1	0	1	1	0	0	1	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score']	7	0.5489416961456761	0.49417926366591775	0.6007713046562523
0	1	0	0	0	1	0	0	1	0	1	['distanceToTSS', 'sumNearbyEnhancers', 'powerlawContact', 'Kendall']	4	0.5480568591882338	0.483598738510142	0.5944405571151044
0	0	1	0	1	1	0	1	0	0	1	['normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	5	0.547884902176158	0.49477470675178015	0.5935133634829765
0	0	0	0	0	1	0	1	0	0	1	['sumNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	3	0.5478270752787834	0.49498535506585434	0.5978669728934211
0	1	0	0	1	1	0	0	1	0	1	['distanceToTSS', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'Kendall']	5	0.5476605096350171	0.4859402524378589	0.5912877473786121
0	0	0	1	0	0	0	0	1	0	1	['normalizedATAC_prom', 'powerlawContact', 'Kendall']	3	0.5475739103817207	0.49615224704290695	0.5952840265711934
1	1	0	1	1	1	1	1	0	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene']	7	0.5475575352585961	0.502043329133565	0.6025840612954689
0	0	1	0	0	1	0	1	0	0	1	['normalizedATAC_enh', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	4	0.5474377695062372	0.49439146496417224	0.5964258976785406
0	1	0	0	1	1	0	0	0	0	1	['distanceToTSS', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'Kendall']	4	0.5473389253538814	0.4907003489940377	0.5940949307010119
0	0	1	1	0	0	0	0	1	0	1	['normalizedATAC_enh', 'normalizedATAC_prom', 'powerlawContact', 'Kendall']	4	0.547170150132816	0.49976354488622515	0.5975601396775485
1	1	0	0	0	0	0	0	1	1	0	['numTSSEnhGene', 'distanceToTSS', 'powerlawContact', 'ABC.Score']	4	0.5471193518330686	0.4917620632207021	0.5991661091713855
0	0	0	1	1	0	0	0	1	0	1	['normalizedATAC_prom', 'numNearbyEnhancers', 'powerlawContact', 'Kendall']	4	0.5450429581791143	0.49264037535902794	0.5942145452925959
0	0	1	1	1	0	0	0	1	0	1	['normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'powerlawContact', 'Kendall']	5	0.5449167499030656	0.48715740915395783	0.5883126201321688
0	0	1	0	0	0	0	1	0	0	1	['normalizedATAC_enh', 'numCandidateEnhGene', 'Kendall']	3	0.5448218070753994	0.49273076219194467	0.591920022078405
0	1	0	1	1	0	0	0	1	1	0	['distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'powerlawContact', 'ABC.Score']	5	0.5446878494849866	0.49021987219433383	0.5965833245620602
0	0	0	0	1	1	0	1	0	0	1	['numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	4	0.5443829458159074	0.4890819592321236	0.5943970376642979
1	1	1	0	0	0	0	0	0	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'ABC.Score']	4	0.5439450029644948	0.4826475641160943	0.5922683841342111
1	0	1	0	0	0	0	0	0	1	0	['numTSSEnhGene', 'normalizedATAC_enh', 'ABC.Score']	3	0.543770335897087	0.4925227518099924	0.5968444544350895
0	0	0	1	0	1	0	0	1	0	1	['normalizedATAC_prom', 'sumNearbyEnhancers', 'powerlawContact', 'Kendall']	4	0.5436141965013844	0.4883400276904907	0.5950751265238696
0	0	0	0	0	0	0	1	0	0	1	['numCandidateEnhGene', 'Kendall']	2	0.5434114225826924	0.4892595041454468	0.5941864564323603
0	0	1	1	0	1	0	0	1	0	1	['normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'powerlawContact', 'Kendall']	5	0.5433661898889356	0.49174907613848434	0.5871799318269578
1	0	1	0	0	0	0	0	1	1	0	['numTSSEnhGene', 'normalizedATAC_enh', 'powerlawContact', 'ABC.Score']	4	0.5431308686091955	0.484834733828635	0.589794611718596
0	1	0	1	0	0	0	0	1	1	0	['distanceToTSS', 'normalizedATAC_prom', 'powerlawContact', 'ABC.Score']	4	0.5431221322026866	0.4848636539735123	0.5899000508710172
0	1	0	1	1	0	0	0	0	1	0	['distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'ABC.Score']	4	0.5429765331853122	0.48038811900837636	0.5894207142433464
1	0	0	1	0	0	1	1	0	0	0	['numTSSEnhGene', 'normalizedATAC_prom', 'ubiqExpressed', 'numCandidateEnhGene']	4	0.5427958846751856	0.4823930261333956	0.5901642281834636
1	0	1	1	0	0	0	1	0	0	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numCandidateEnhGene']	4	0.5427495799045599	0.48753409799685615	0.5898762251137848
0	0	1	1	1	1	0	0	1	0	1	['normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'Kendall']	6	0.5425984890481164	0.4931388763778484	0.5924997096766598
0	0	0	1	1	0	0	0	0	1	0	['normalizedATAC_prom', 'numNearbyEnhancers', 'ABC.Score']	3	0.5422305255867372	0.4805957506053763	0.5903849145853035
0	0	0	1	1	0	0	1	0	1	0	['normalizedATAC_prom', 'numNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	4	0.5419104331455483	0.48652408479239034	0.5921166194658499
0	1	0	1	0	1	0	0	1	1	0	['distanceToTSS', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score']	5	0.5417704797035593	0.48247880949209576	0.5950076669597926
0	1	0	1	1	1	0	0	1	1	0	['distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score']	6	0.5417089384200465	0.48323452240098264	0.5883694070141079
1	0	0	1	1	1	1	1	0	0	0	['numTSSEnhGene', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene']	6	0.5412243913812996	0.4861826496667154	0.590789816886085
1	1	1	0	0	0	0	0	1	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'powerlawContact', 'ABC.Score']	5	0.5411993240685047	0.48386555110220575	0.5910204706413891
0	0	0	1	1	0	0	0	1	1	0	['normalizedATAC_prom', 'numNearbyEnhancers', 'powerlawContact', 'ABC.Score']	4	0.5411543996235078	0.4816686326152017	0.5893920357704697
0	1	0	1	1	0	0	1	1	1	0	['distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	6	0.5408802136978306	0.48997762553862934	0.5895021476759836
0	1	0	1	1	0	0	1	0	1	0	['distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	5	0.5407529323468316	0.4830467201329068	0.5871854333992418
0	0	0	1	1	1	0	0	1	0	1	['normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'Kendall']	5	0.5405392791499612	0.48845998087718306	0.5873146620161142
0	1	1	1	1	0	0	0	1	1	0	['distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'powerlawContact', 'ABC.Score']	6	0.5405333749681233	0.48016745961739105	0.5881187838111817
0	1	0	1	0	0	0	0	0	1	0	['distanceToTSS', 'normalizedATAC_prom', 'ABC.Score']	3	0.5402661644735096	0.4832187213666448	0.5873795729161712
0	0	1	0	0	0	0	0	1	0	1	['normalizedATAC_enh', 'powerlawContact', 'Kendall']	3	0.5400553886920029	0.48558225502168395	0.5885435714417143
0	0	1	0	1	0	0	0	1	0	1	['normalizedATAC_enh', 'numNearbyEnhancers', 'powerlawContact', 'Kendall']	4	0.5394002423428433	0.48180264885640767	0.5859991561458083
0	1	0	1	0	1	0	0	0	1	0	['distanceToTSS', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'ABC.Score']	4	0.5389112804881185	0.4846142517398537	0.5917318839746984
0	0	0	1	0	1	0	0	0	1	0	['normalizedATAC_prom', 'sumNearbyEnhancers', 'ABC.Score']	3	0.5386560324708105	0.4834465084017949	0.5886306088812796
0	0	0	1	1	0	0	1	1	1	0	['normalizedATAC_prom', 'numNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	5	0.5386557077650164	0.488652493415249	0.5910323613052854
0	0	1	0	1	1	0	0	1	0	1	['normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'Kendall']	5	0.5383253743179491	0.48445788295797715	0.5869323656801201
0	0	0	1	1	1	0	1	0	1	0	['normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	5	0.538308962538579	0.48527055672599506	0.5879728996217989
0	0	0	0	0	0	0	0	1	0	1	['powerlawContact', 'Kendall']	2	0.5382556367700523	0.4876371794852993	0.5912754733625861
0	1	0	1	1	1	0	0	0	1	0	['distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ABC.Score']	5	0.5381837250476778	0.47930376878789666	0.5891612113826702
0	0	0	0	1	0	0	0	1	0	1	['numNearbyEnhancers', 'powerlawContact', 'Kendall']	3	0.5380474843226214	0.4833732196904858	0.583495841129459
0	0	0	1	0	0	0	0	0	1	0	['normalizedATAC_prom', 'ABC.Score']	2	0.5380356283451834	0.47786971233372	0.5869880668431147
0	0	0	1	1	1	0	0	0	1	0	['normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ABC.Score']	4	0.5379606521447485	0.4865947989040156	0.5889490270593708
0	0	0	1	0	1	0	1	0	1	0	['normalizedATAC_prom', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	4	0.5378730165757909	0.48554891891370994	0.5883531859374925
0	1	0	1	0	0	0	1	1	1	0	['distanceToTSS', 'normalizedATAC_prom', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	5	0.5378500611210528	0.48018116867624216	0.5880814404296685
0	1	1	1	0	1	0	0	1	1	0	['distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score']	6	0.5378442681298248	0.481454693554847	0.5820209122064879
0	1	1	1	0	0	0	0	1	1	0	['distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'powerlawContact', 'ABC.Score']	5	0.5377385039673959	0.4823256744370498	0.58643909761178
0	0	0	1	0	0	0	0	1	1	0	['normalizedATAC_prom', 'powerlawContact', 'ABC.Score']	3	0.5373850734891653	0.48160432430239847	0.5852498921508384
0	0	0	1	0	1	0	0	1	1	0	['normalizedATAC_prom', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score']	4	0.5371637704667723	0.47458184917199897	0.584887631351539
0	1	0	1	1	1	0	1	1	1	0	['distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	7	0.5371581887646317	0.4772936088370769	0.5814918469511667
0	0	1	1	1	0	0	0	0	1	0	['normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'ABC.Score']	4	0.5368273960835264	0.4778809103773008	0.5871741690357952
0	0	0	1	1	1	0	0	1	1	0	['normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score']	5	0.5366459694248817	0.4856680479239454	0.5886798087360329
0	1	0	1	1	1	0	1	0	1	0	['distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	6	0.5365374788866805	0.476307484926967	0.5825446222003247
0	1	0	1	0	1	0	1	0	1	0	['distanceToTSS', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	5	0.5363016471749552	0.4758532776166786	0.5797742121542715
0	0	0	0	0	1	0	0	1	0	1	['sumNearbyEnhancers', 'powerlawContact', 'Kendall']	3	0.5359409451309828	0.48592329911659005	0.5903268931032941
0	0	1	1	1	1	0	0	0	1	0	['normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ABC.Score']	5	0.535894712801455	0.47556152850516265	0.5807135949216926
0	0	0	0	1	1	0	0	1	0	1	['numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'Kendall']	4	0.5357130463094566	0.47754714471154847	0.5801770096412668
0	0	1	0	0	1	0	0	1	0	1	['normalizedATAC_enh', 'sumNearbyEnhancers', 'powerlawContact', 'Kendall']	4	0.5356386883531343	0.48859415207204204	0.5911729060051857
0	0	1	1	1	0	0	0	1	1	0	['normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'powerlawContact', 'ABC.Score']	5	0.5354317428399437	0.47754621245409545	0.5841544099726604
0	1	1	1	1	1	0	0	1	1	0	['distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score']	7	0.5353283602398498	0.48313688311620323	0.5839517645462924
0	0	0	1	0	1	0	1	1	1	0	['normalizedATAC_prom', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	5	0.5352196061316147	0.4827750150576266	0.5844572526209796
0	0	0	1	0	0	0	1	0	1	0	['normalizedATAC_prom', 'numCandidateEnhGene', 'ABC.Score']	3	0.5349264688861208	0.48121366022835327	0.5898706934554898
0	0	1	1	0	1	0	0	0	1	0	['normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'ABC.Score']	4	0.5342171378021862	0.48022503130924765	0.5863847741486268
0	1	0	1	0	0	0	1	0	1	0	['distanceToTSS', 'normalizedATAC_prom', 'numCandidateEnhGene', 'ABC.Score']	4	0.5339704369278588	0.47347570954637086	0.5861978305929594
0	0	1	1	0	0	0	0	0	1	0	['normalizedATAC_enh', 'normalizedATAC_prom', 'ABC.Score']	3	0.5337550711545871	0.4793247592496801	0.5859260397627207
1	1	0	1	1	0	0	0	0	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers']	4	0.5337508881845334	0.478655593542684	0.578938919086576
0	1	0	1	0	1	0	1	1	1	0	['distanceToTSS', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	6	0.5336228486046446	0.47327881089099555	0.5855285029005939
1	1	0	0	0	0	1	0	0	0	0	['numTSSEnhGene', 'distanceToTSS', 'ubiqExpressed']	3	0.533124797768327	0.479499519445218	0.5824884537850532
0	0	0	1	1	1	0	1	1	1	0	['normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	6	0.5326624698206173	0.4836036772404133	0.5843363719969374
1	1	0	1	1	0	0	0	1	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'powerlawContact']	5	0.5325220296807441	0.47965042706318695	0.5798586462889155
0	0	0	1	0	0	0	1	1	1	0	['normalizedATAC_prom', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	4	0.5325081441002764	0.47755096511589507	0.5876075482870474
0	0	1	1	1	1	0	0	1	1	0	['normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score']	6	0.532413175404482	0.4756316417084901	0.5850649314624546
0	1	1	1	0	0	0	1	1	1	0	['distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	6	0.5318843556196939	0.47720839628475464	0.580307459640792
0	1	1	1	1	0	0	1	1	1	0	['distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	7	0.5318834361721073	0.4795024521561669	0.5828836737116546
0	0	1	1	1	0	0	1	0	1	0	['normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	5	0.5318411091077635	0.4821439135367814	0.5830907419482019
0	1	1	1	1	0	0	0	0	1	0	['distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'ABC.Score']	5	0.53180357874122	0.47524257849331175	0.5799562598328646
0	1	1	1	1	1	0	0	0	1	0	['distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ABC.Score']	6	0.5315365248391777	0.4703646391317413	0.5793111007977508
0	0	1	1	0	1	0	0	1	1	0	['normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score']	5	0.5307860252417405	0.47989480322268085	0.5857004095571626
0	0	0	0	1	0	0	0	0	1	0	['numNearbyEnhancers', 'ABC.Score']	2	0.5304832268412588	0.47145392443502016	0.5786880142023714
0	1	1	1	1	1	0	1	1	1	0	['distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	8	0.5303531985665556	0.4730957118253225	0.5762097272321502
1	1	0	1	0	1	0	0	0	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'sumNearbyEnhancers']	4	0.5302195942221023	0.4782151552587032	0.5799277176214109
0	0	1	1	1	0	0	1	1	1	0	['normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	6	0.5301661303812403	0.4726976614064924	0.5789286787772859
0	0	1	1	0	0	0	0	1	1	0	['normalizedATAC_enh', 'normalizedATAC_prom', 'powerlawContact', 'ABC.Score']	4	0.5300718231710346	0.47590616930201474	0.5838750734851833
1	1	0	0	1	0	1	0	0	0	0	['numTSSEnhGene', 'distanceToTSS', 'numNearbyEnhancers', 'ubiqExpressed']	4	0.5300572556610571	0.47386872970281824	0.5773770822629788
0	1	1	1	0	1	0	1	1	1	0	['distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	7	0.5299967615609545	0.4768801868141705	0.5759323851804959
1	1	0	0	0	0	1	1	0	0	0	['numTSSEnhGene', 'distanceToTSS', 'ubiqExpressed', 'numCandidateEnhGene']	4	0.5299545207158078	0.47608600853157085	0.5810619389076916
1	1	0	0	1	0	1	0	1	0	0	['numTSSEnhGene', 'distanceToTSS', 'numNearbyEnhancers', 'ubiqExpressed', 'powerlawContact']	5	0.5296479783386783	0.4819805047101382	0.5830591969823911
0	0	1	0	1	0	0	0	0	1	0	['normalizedATAC_enh', 'numNearbyEnhancers', 'ABC.Score']	3	0.5293294631526507	0.46958741028628165	0.5780687823894225
1	0	0	0	1	0	1	1	1	0	0	['numTSSEnhGene', 'numNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene', 'powerlawContact']	5	0.529163864770267	0.47713279647907053	0.5784142142986292
0	0	1	1	0	1	0	1	0	1	0	['normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	5	0.5291442829342783	0.47491048681507436	0.5799050508194549
0	1	1	1	0	0	0	0	0	1	0	['distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'ABC.Score']	4	0.529013823861071	0.4753728453999225	0.5772616463772963
1	0	0	0	1	0	1	0	1	0	0	['numTSSEnhGene', 'numNearbyEnhancers', 'ubiqExpressed', 'powerlawContact']	4	0.5289854987886047	0.4666506266614731	0.5740728209044764
0	1	1	1	0	1	0	0	0	1	0	['distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'ABC.Score']	5	0.5288445417472865	0.4776453809952384	0.5790543252189748
1	1	0	1	0	0	0	0	1	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'powerlawContact']	4	0.528801476024918	0.47787456517699134	0.5824470197557287
0	0	1	1	1	1	0	1	0	1	0	['normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	6	0.5287409244254804	0.47607582768896634	0.5768410628002597
0	1	0	0	1	0	0	0	0	1	0	['distanceToTSS', 'numNearbyEnhancers', 'ABC.Score']	3	0.5287198902425911	0.47821882085524287	0.582537154665227
1	0	0	1	1	0	0	0	1	0	0	['numTSSEnhGene', 'normalizedATAC_prom', 'numNearbyEnhancers', 'powerlawContact']	4	0.5286468324145929	0.4781760279052624	0.5780637439932514
