trait	nVariantsOverlappingEnhancers	biosample	nVariantsTotal	bpEnhancers	nCommonVariantsOverlappingEnhancers	nCommonVariantsTotal	recall	enrichment	method	biosampleGroup	traitGroup	SE_log_enr	CI_enr_low	CI_enr_high	p_enr	p_adjust_enr	recall_adjust	SE_recall	CI_recall_low	CI_recall_high	significant_enr	n_cells	unique_fragments	dataset	biosample_name	ext_biosample_name	pred_file	ATAC_bw
Balding_Type4	11	Islets_immune	457	46295554	124726	9746610	0.0240700218818381	1.88093193058177	scE2G_multiome	FALSE	FALSE	0.29786846473193	1.04912438662918	3.37224543874086	0.0162349719610968	1	0.0281995661605206	0.0077100872919591	0.00895852847193829	0.0391815152917379	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Baso	16	Islets_immune	137	46295554	124726	9746610	0.116788321167883	9.12632665986324	scE2G_multiome	FALSE	FALSE	0.234956270846857	5.75838726899094	14.4640911442425	3.25517514424771e-12	1.16567821915511e-08	0.127659574468085	0.0281034824720122	0.0617065076825866	0.17187013465318	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Blood_Clot_Lung	2	Islets_immune	21	46295554	124726	9746610	0.0952380952380952	7.44230209762657	scE2G_multiome	FALSE	FALSE	0.672600624109297	1.99153803768471	27.8116006143316	0.00234531409601623	1	0.16	0.0733212111192934	-0.0484688378585776	0.238945028334768	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Blood_counts	429	Islets_immune	6017	46295554	124726	9746610	0.0712979890310786	5.5715223198868	scE2G_multiome	FALSE	TRUE	0.0465353966643374	5.08584210814442	6.10358330064685	1.13122801254774e-174	4.05092751293346e-171	0.0715827935558877	0.0033223210526655	0.064786359422775	0.0778096186393822	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
BrC	2	Islets_immune	57	46295554	124726	9746610	0.0350877192982456	2.74190077280979	scE2G_multiome	FALSE	FALSE	0.69459854286349	0.70276218162039	10.6978150568664	0.0367667004438497	1	0.0655737704918033	0.0316936801672788	-0.0270307523671523	0.0972061909636435	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
CAD	2	Islets_immune	40	46295554	124726	9746610	0.05	3.90720860125395	scE2G_multiome	FALSE	FALSE	0.689210352579259	1.01206797490698	15.0842427902296	0.0145533002262203	1	0.0909090909090909	0.0433392086020724	-0.0349432879785303	0.13494328797853	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
CRC	1	Islets_immune	5	46295554	124726	9746610	0.2	15.6288344050158	scE2G_multiome	FALSE	FALSE	0.894435105974664	2.70758467385344	90.2134168575322	0.00159609653394426	1	0.333333333333333	0.157134840263677	-0.107978627633262	0.507978627633262	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
CRP	25	Islets_immune	440	46295554	124726	9746610	0.0568181818181818	4.44000977415221	scE2G_multiome	FALSE	FALSE	0.194243011513125	3.03419840000961	6.49716471886108	2.30111036537575e-10	8.24027621841056e-07	0.0608108108108108	0.0113416294588698	0.0345889965527985	0.0790473670835651	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Ca	36	Islets_immune	516	46295554	124726	9746610	0.0697674418604651	5.45191897849388	scE2G_multiome	FALSE	FALSE	0.160755522364885	3.97845128300659	7.47110330972792	1.04045955728036e-16	3.72588567462097e-13	0.0730769230769231	0.011413275535241	0.0473978328657606	0.0921370508551697	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Cholelithiasis	2	Islets_immune	25	46295554	124726	9746610	0.08	6.25153376200632	scE2G_multiome	FALSE	FALSE	0.678240913287274	1.65450037110283	23.6214358486088	0.00390426948844464	1	0.137931034482759	0.0640328752334662	-0.0455021292841405	0.20550212928414	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
DBP	17	Islets_immune	352	46295554	124726	9746610	0.0482954545454545	3.77400830802938	scE2G_multiome	FALSE	FALSE	0.236614382174729	2.37353874066308	6.00080313207603	1.0228896184156e-06	0.00366296772354626	0.0533707865168539	0.011912879639355	0.0249466395001582	0.0716442695907509	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
DVT	11	Islets_immune	247	46295554	124726	9746610	0.0445344129554656	3.48010482702781	scE2G_multiome	FALSE	FALSE	0.294728982957916	1.95307338017742	6.20106224887569	9.95848222616553e-05	0.356613248518988	0.051792828685259	0.0139878051016557	0.0171188187334547	0.0719500071774764	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Depression_GP	1	Islets_immune	18	46295554	124726	9746610	0.0555555555555556	4.34134289028217	scE2G_multiome	FALSE	FALSE	0.971833230782298	0.646246409330122	29.1641977717756	0.0218701292067734	1	0.136363636363636	0.0731650049984536	-0.0878452191701065	0.198956330281218	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Eosino	63	Islets_immune	1104	46295554	124726	9746610	0.0570652173913044	4.45931416447462	scE2G_multiome	FALSE	FALSE	0.122348500111351	3.50852712058174	5.66775804605631	9.55191044698154e-23	3.42053913106409e-19	0.0586642599277978	0.00705974788458997	0.0432283657975752	0.0709020689850335	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
FEV1FVC	37	Islets_immune	821	46295554	124726	9746610	0.0450669914738124	3.52172273438237	scE2G_multiome	FALSE	FALSE	0.160659713067509	2.57040386296678	4.82512931004955	2.95089038298359e-11	1.05671384614642e-07	0.0472727272727273	0.00738860847430533	0.0305855849683065	0.0595483979793183	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
FedUp_Feelings	1	Islets_immune	26	46295554	124726	9746610	0.0384615384615385	3.00554507788765	scE2G_multiome	FALSE	FALSE	0.980588590665668	0.439789366360855	20.5400628258999	0.0434422110951503	1	0.1	0.0547722557505166	-0.068890110161491	0.145813187084568	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Fibroblastic_Disorders	2	Islets_immune	54	46295554	124726	9746610	0.037037037037037	2.89422859352144	scE2G_multiome	FALSE	FALSE	0.693896581463459	0.742825816244875	11.2766128591252	0.0320494113895976	1	0.0689655172413793	0.0332724579777247	-0.0281757822764257	0.1022498563505	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
GGT	43	Islets_immune	745	46295554	124726	9746610	0.0577181208053691	4.51033476117906	scE2G_multiome	FALSE	FALSE	0.148040114425724	3.37440186908564	6.02865943273451	1.899582587903e-16	6.80240524728064e-13	0.0600801068090788	0.00868300117734525	0.0406997512200536	0.0747364903906847	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Glaucoma_Combined	1	Islets_immune	35	46295554	124726	9746610	0.0285714285714286	2.23269062928797	scE2G_multiome	FALSE	FALSE	0.98561867558391	0.323495625270721	15.4095049722501	0.0738060387113692	1	0.0769230769230769	0.0426692458634792	-0.0550587565684753	0.112201613711332	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Glucose	27	Islets_immune	210	46295554	124726	9746610	0.128571428571429	10.0471078317959	scE2G_multiome	FALSE	FALSE	0.179660725348347	7.06502294646997	14.2879048728597	5.47536972624102e-20	1.96072989896691e-16	0.135514018691589	0.0233972170073692	0.0827137258985169	0.17442913124434	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
HDLC	39	Islets_immune	692	46295554	124726	9746610	0.0563583815028902	4.40407905921688	scE2G_multiome	FALSE	FALSE	0.15555835353351	3.24671072740451	5.97401924234197	8.54835894941049e-15	3.0611673397839e-11	0.0589080459770115	0.00892480465160032	0.038866085816698	0.0738506771890823	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Hb	46	Islets_immune	693	46295554	124726	9746610	0.0663780663780664	5.18705903773973	scE2G_multiome	FALSE	FALSE	0.142472398239108	3.92327242494621	6.85794371298759	8.21283860609866e-20	2.94101750484393e-16	0.0688665710186514	0.00959166053478811	0.0475787571779475	0.0851773755781853	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
HbA1c	70	Islets_immune	873	46295554	124726	9746610	0.0801832760595647	6.26585571793302	scE2G_multiome	FALSE	FALSE	0.114638796125661	5.00494915785011	7.84442491616011	6.36175270384234e-34	2.27814364324594e-30	0.0820980615735462	0.00926968120149971	0.0620150347564573	0.0983515173626721	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Height	81	Islets_immune	2195	46295554	124726	9746610	0.0369020501138952	2.88368015217831	scE2G_multiome	FALSE	FALSE	0.109049641606079	2.32875534687678	3.57083934609948	6.25813865862777e-17	2.2410394536546e-13	0.0377444292860391	0.00406404991948014	0.0289366586403412	0.0448674415874492	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Ht	40	Islets_immune	682	46295554	124726	9746610	0.0586510263929619	4.58323589589906	scE2G_multiome	FALSE	FALSE	0.153414969376349	3.39301009647308	6.1909781227273	1.07304841781016e-15	3.84258638417818e-12	0.0612244897959184	0.00915337816569592	0.0407107348513226	0.0765913179346012	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Hypothyroidism	5	Islets_immune	56	46295554	124726	9746610	0.0892857142857143	6.97715821652491	scE2G_multiome	FALSE	FALSE	0.426789893440166	3.02269519317204	16.1050763200953	8.24199321506983e-05	0.295145777031651	0.116666666666667	0.0414438486701295	0.00805726351153233	0.170514165059896	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
IBD	1	Islets_immune	5	46295554	124726	9746610	0.2	15.6288344050158	scE2G_multiome	FALSE	FALSE	0.894435105974664	2.70758467385344	90.2134168575322	0.00159609653394426	1	0.333333333333333	0.157134840263677	-0.107978627633262	0.507978627633262	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
IGF1	49	Islets_immune	1041	46295554	124726	9746610	0.0470701248799232	3.67825593585867	scE2G_multiome	FALSE	FALSE	0.139462382353309	2.79853890895551	4.8345108536401	6.44968059434394e-15	2.30963062083457e-11	0.0488038277511962	0.00666505664236693	0.0340068539059645	0.0601333958538818	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Insomnia	2	Islets_immune	29	46295554	124726	9746610	0.0689655172413793	5.3892532431089	scE2G_multiome	FALSE	FALSE	0.682296154195761	1.41500199562663	20.5258018067301	0.00597157008413654	1	0.121212121212121	0.0568143555491571	-0.0423885734398219	0.180319607922581	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
LDLC	32	Islets_immune	592	46295554	124726	9746610	0.0540540540540541	4.22400929865292	scE2G_multiome	FALSE	FALSE	0.171940491326092	3.01556611072232	5.9167180887414	4.6262123597875e-12	1.6566466460399e-08	0.0570469798657718	0.0095003198421932	0.0354337693217441	0.072674338786364	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
LOY	27	Islets_immune	206	46295554	124726	9746610	0.131067961165049	10.2421973042579	scE2G_multiome	FALSE	FALSE	0.179403199486348	7.2058440282201	14.557990043709	3.23168663588415e-20	1.15726698431011e-16	0.138095238095238	0.0238072561278377	0.0844065965837662	0.177729325746331	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Lym	63	Islets_immune	872	46295554	124726	9746610	0.0722477064220183	5.64573719905961	scE2G_multiome	FALSE	FALSE	0.121359581144563	4.45060647821759	7.16179888670154	2.99412420741558e-28	1.07219587867552e-24	0.0742009132420091	0.00885545633955725	0.0548913309298192	0.0896040819142175	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
MAP	17	Islets_immune	340	46295554	124726	9746610	0.05	3.90720860125395	scE2G_multiome	FALSE	FALSE	0.236402400826631	2.45833186148213	6.21001553651459	6.23007271423846e-07	0.00223098903896879	0.0552325581395349	0.0123163158307241	0.0258604645495603	0.0741395354504397	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
MCH	85	Islets_immune	1021	46295554	124726	9746610	0.0832517140058766	6.5056362606579	scE2G_multiome	FALSE	FALSE	0.103860088533475	5.30742553972105	7.97435646326775	7.03368800456973e-42	2.51876367443642e-38	0.0848780487804878	0.00870512972491031	0.0661899732643033	0.10031345474745	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
MCHC	15	Islets_immune	188	46295554	124726	9746610	0.0797872340425532	6.23490734242651	scE2G_multiome	FALSE	FALSE	0.247692225601191	3.83701943618085	10.1313194304111	3.91835463733745e-09	1.40316279563054e-05	0.0885416666666667	0.0205017834501858	0.0396044768613498	0.119969991223757	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
MCV	83	Islets_immune	1109	46295554	124726	9746610	0.0748422001803427	5.84848176562809	scE2G_multiome	FALSE	FALSE	0.105584804093056	4.75520442651943	7.19311640360337	1.57980772226805e-37	5.65729145344189e-34	0.0763701707097934	0.00796092025677474	0.0592390831932688	0.0904453171674165	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Mono	92	Islets_immune	986	46295554	124726	9746610	0.0933062880324544	7.29134262302968	scE2G_multiome	FALSE	FALSE	0.0992821132058582	6.00203354591498	8.85761081468679	2.85132752477967e-49	1.0210603866236e-45	0.0949494949494949	0.00931676496713636	0.0750457642444426	0.111566811820466	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Mood_Swings	1	Islets_immune	38	46295554	124726	9746610	0.0263157894736842	2.05642557960734	scE2G_multiome	FALSE	FALSE	0.986762297040678	0.297289388250635	14.2248137054194	0.0850723064722951	1	0.0714285714285714	0.0397391885902991	-0.051571588938147	0.104203167885515	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Morning_Person	3	Islets_immune	146	46295554	124726	9746610	0.0205479452054795	1.60570216489888	scE2G_multiome	FALSE	FALSE	0.571395715216265	0.523952694759338	4.92082485336814	0.118707565875739	1	0.0333333333333333	0.0146565621758588	-0.0081783887963758	0.0492742792073347	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Nervous_Feelings	1	Islets_immune	37	46295554	124726	9746610	0.027027027027027	2.11200464932646	scE2G_multiome	FALSE	FALSE	0.986401838806891	0.30554001983755	14.598950543854	0.0812612614735072	1	0.0731707317073171	0.0406702311365549	-0.0526851612435401	0.106739215297594	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Neuroticism	3	Islets_immune	89	46295554	124726	9746610	0.0337078651685393	2.6340732143285	scE2G_multiome	FALSE	FALSE	0.567544150185464	0.866030895297869	8.01165609231121	0.0277703359061423	1	0.0537634408602151	0.0233884755388883	-0.0121327045409777	0.0795484348780563	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Neutro	83	Islets_immune	758	46295554	124726	9746610	0.109498680738786	8.55668374417092	scE2G_multiome	FALSE	FALSE	0.103588470859354	6.98442751343522	10.482868718577	3.8036219683658e-50	1.36207702687179e-46	0.111548556430446	0.0114043710819683	0.0871465241517982	0.131850837325774	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
PP	18	Islets_immune	627	46295554	124726	9746610	0.0287081339712919	2.24337335957165	scE2G_multiome	FALSE	FALSE	0.232302252451616	1.4228709820041	3.53702063931842	0.000612986953800323	1	0.0316957210776545	0.00697415449868361	0.015039042331254	0.0423772256113297	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Plt	97	Islets_immune	1314	46295554	124726	9746610	0.073820395738204	5.76863370352562	scE2G_multiome	FALSE	FALSE	0.0977230281502699	4.76311394126219	6.9864242627447	6.57366181436299e-43	2.35402829572339e-39	0.075113808801214	0.00726016238884741	0.0595907389341508	0.0880500525422571	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
