GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	Biosample	distance_min	distance_max	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	tissue.biosample	pred_name_long	hex	count	cat	pairs
T	36	17	PBMC5_T	100	250	650	0.0553846153846154	0.0261538461538462	0.472222222222222	Signac	T.PBMC5_T	Signac (p-value)	#916953	47-650 variants	100-250 Kb	3-11 biosample pairs
blood	16	0	K562	250	1000	137	0.116788321167883	0	0	Signac	blood.K562	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
spleen	6	0	K562	250	1000	35	0.171428571428571	0	0	Signac	spleen.K562	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
LCL	15	4	GM12878	250	1000	132	0.113636363636364	0.0303030303030303	0.266666666666667	Signac	LCL.GM12878	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
B	1	0	BMMC5_B	250	1000	50	0.02	0	0	Signac	B.BMMC5_B	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
T	9	2	BMMC5_T	250	1000	496	0.0181451612903226	0.00403225806451613	0.222222222222222	Signac	T.BMMC5_T	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
myeloid	13	6	BMMC5_Myeloid	250	1000	251	0.051792828685259	0.0239043824701195	0.461538461538462	Signac	myeloid.BMMC5_Myeloid	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	2	0	BMMC5_Erythroid	250	1000	137	0.0145985401459854	0	0	Signac	blood.BMMC5_Erythroid	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
B	2	1	PBMC5_B	250	1000	50	0.04	0.02	0.5	Signac	B.PBMC5_B	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
myeloid	7	3	PBMC5_Mono	250	1000	251	0.0278884462151394	0.0119521912350598	0.428571428571429	Signac	myeloid.PBMC5_Mono	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
NK	4	2	PBMC5_NK	250	1000	44	0.0909090909090909	0.0454545454545455	0.5	Signac	NK.PBMC5_NK	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
T	13	4	PBMC5_T	250	1000	496	0.0262096774193548	0.00806451612903226	0.307692307692308	Signac	T.PBMC5_T	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	564	99	K562	0	30000	2861	0.197133869276477	0.0346032855644879	0.175531914893617	Signac	blood.K562	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
spleen	115	15	K562	0	30000	621	0.185185185185185	0.0241545893719807	0.130434782608696	Signac	spleen.K562	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
LCL	505	120	GM12878	0	30000	2404	0.210066555740433	0.0499168053244592	0.237623762376238	Signac	LCL.GM12878	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
B	13	7	BMMC5_B	0	30000	540	0.0240740740740741	0.012962962962963	0.538461538461538	Signac	B.BMMC5_B	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
T	190	73	BMMC5_T	0	30000	5192	0.0365947611710324	0.014060092449923	0.384210526315789	Signac	T.BMMC5_T	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
myeloid	336	149	BMMC5_Myeloid	0	30000	4346	0.0773124712379199	0.0342843994477681	0.443452380952381	Signac	myeloid.BMMC5_Myeloid	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
dendritic	5	3	BMMC5_Dendritic	0	30000	35	0.142857142857143	0.0857142857142857	0.6	Signac	dendritic.BMMC5_Dendritic	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
blood	56	20	BMMC5_Erythroid	0	30000	2861	0.0195735756728417	0.00699056274030059	0.357142857142857	Signac	blood.BMMC5_Erythroid	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
B	14	7	PBMC5_B	0	30000	540	0.0259259259259259	0.012962962962963	0.5	Signac	B.PBMC5_B	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
dendritic	2	1	PBMC5_DC	0	30000	35	0.0571428571428571	0.0285714285714286	0.5	Signac	dendritic.PBMC5_DC	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
myeloid	324	135	PBMC5_Mono	0	30000	4346	0.0745513115508514	0.0310630464795214	0.416666666666667	Signac	myeloid.PBMC5_Mono	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
NK	34	18	PBMC5_NK	0	30000	701	0.0485021398002853	0.0256776034236805	0.529411764705882	Signac	NK.PBMC5_NK	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
T	195	81	PBMC5_T	0	30000	5192	0.037557781201849	0.0156009244992296	0.415384615384615	Signac	T.PBMC5_T	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
blood	48	0	K562	0	10	1001	0.047952047952048	0	0	Cicero	blood.K562	Cicero (co-accessibility)	#888364	162-1444 variants	0-10 Kb	3-11 biosample pairs
spleen	12	0	K562	0	10	268	0.0447761194029851	0	0	Cicero	spleen.K562	Cicero (co-accessibility)	#888364	162-1444 variants	0-10 Kb	3-11 biosample pairs
LCL	82	14	GM12878	0	10	866	0.0946882217090069	0.0161662817551963	0.170731707317073	Cicero	LCL.GM12878	Cicero (co-accessibility)	#888364	162-1444 variants	0-10 Kb	3-11 biosample pairs
B	0	0	BMMC5_B	0	10	162	0	0	NA	Cicero	B.BMMC5_B	Cicero (co-accessibility)	#888364	162-1444 variants	0-10 Kb	3-11 biosample pairs
T	4	3	BMMC5_T	0	10	1410	0.00283687943262411	0.00212765957446809	0.75	Cicero	T.BMMC5_T	Cicero (co-accessibility)	#888364	162-1444 variants	0-10 Kb	3-11 biosample pairs
myeloid	14	5	BMMC5_Myeloid	0	10	1444	0.00969529085872576	0.00346260387811634	0.357142857142857	Cicero	myeloid.BMMC5_Myeloid	Cicero (co-accessibility)	#888364	162-1444 variants	0-10 Kb	3-11 biosample pairs
blood	2	1	BMMC5_Erythroid	0	10	1001	0.001998001998002	0.000999000999000999	0.5	Cicero	blood.BMMC5_Erythroid	Cicero (co-accessibility)	#888364	162-1444 variants	0-10 Kb	3-11 biosample pairs
B	2	1	PBMC5_B	0	10	162	0.0123456790123457	0.00617283950617284	0.5	Cicero	B.PBMC5_B	Cicero (co-accessibility)	#888364	162-1444 variants	0-10 Kb	3-11 biosample pairs
myeloid	22	12	PBMC5_Mono	0	10	1444	0.0152354570637119	0.00831024930747923	0.545454545454545	Cicero	myeloid.PBMC5_Mono	Cicero (co-accessibility)	#888364	162-1444 variants	0-10 Kb	3-11 biosample pairs
NK	1	1	PBMC5_NK	0	10	226	0.00442477876106195	0.00442477876106195	1	Cicero	NK.PBMC5_NK	Cicero (co-accessibility)	#888364	162-1444 variants	0-10 Kb	3-11 biosample pairs
T	9	6	PBMC5_T	0	10	1410	0.00638297872340426	0.00425531914893617	0.666666666666667	Cicero	T.PBMC5_T	Cicero (co-accessibility)	#888364	162-1444 variants	0-10 Kb	3-11 biosample pairs
blood	8	2	K562	10	100	1474	0.00542740841248304	0.00135685210312076	0.25	Cicero	blood.K562	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
spleen	2	1	K562	10	100	269	0.00743494423791822	0.00371747211895911	0.5	Cicero	spleen.K562	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
LCL	32	10	GM12878	10	100	1165	0.0274678111587983	0.00858369098712446	0.3125	Cicero	LCL.GM12878	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
B	1	1	BMMC5_B	10	100	276	0.0036231884057971	0.0036231884057971	1	Cicero	B.BMMC5_B	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
T	13	9	BMMC5_T	10	100	2634	0.00493545937737282	0.00341685649202734	0.692307692307692	Cicero	T.BMMC5_T	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
myeloid	27	18	BMMC5_Myeloid	10	100	2223	0.0121457489878543	0.00809716599190283	0.666666666666667	Cicero	myeloid.BMMC5_Myeloid	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
dendritic	1	1	BMMC5_Dendritic	10	100	21	0.0476190476190476	0.0476190476190476	1	Cicero	dendritic.BMMC5_Dendritic	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
blood	1	1	BMMC5_Erythroid	10	100	1474	0.00067842605156038	0.00067842605156038	1	Cicero	blood.BMMC5_Erythroid	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
B	0	0	PBMC5_B	10	100	276	0	0	NA	Cicero	B.PBMC5_B	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
dendritic	0	0	PBMC5_DC	10	100	21	0	0	NA	Cicero	dendritic.PBMC5_DC	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
myeloid	43	22	PBMC5_Mono	10	100	2223	0.0193432298695457	0.00989653621232569	0.511627906976744	Cicero	myeloid.PBMC5_Mono	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
NK	1	0	PBMC5_NK	10	100	372	0.00268817204301075	0	0	Cicero	NK.PBMC5_NK	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
T	19	18	PBMC5_T	10	100	2634	0.00721336370539104	0.00683371298405467	0.947368421052632	Cicero	T.PBMC5_T	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
blood	0	0	K562	100	250	243	0	0	NA	Cicero	blood.K562	Cicero (co-accessibility)	#888364	47-650 variants	100-250 Kb	3-11 biosample pairs
spleen	0	0	K562	100	250	47	0	0	NA	Cicero	spleen.K562	Cicero (co-accessibility)	#888364	47-650 variants	100-250 Kb	3-11 biosample pairs
LCL	5	0	GM12878	100	250	240	0.0208333333333333	0	0	Cicero	LCL.GM12878	Cicero (co-accessibility)	#888364	47-650 variants	100-250 Kb	3-11 biosample pairs
B	0	0	BMMC5_B	100	250	52	0	0	NA	Cicero	B.BMMC5_B	Cicero (co-accessibility)	#888364	47-650 variants	100-250 Kb	3-11 biosample pairs
T	3	1	BMMC5_T	100	250	650	0.00461538461538462	0.00153846153846154	0.333333333333333	Cicero	T.BMMC5_T	Cicero (co-accessibility)	#888364	47-650 variants	100-250 Kb	3-11 biosample pairs
myeloid	2	0	BMMC5_Myeloid	100	250	426	0.00469483568075117	0	0	Cicero	myeloid.BMMC5_Myeloid	Cicero (co-accessibility)	#888364	47-650 variants	100-250 Kb	3-11 biosample pairs
blood	1	0	BMMC5_Erythroid	100	250	243	0.00411522633744856	0	0	Cicero	blood.BMMC5_Erythroid	Cicero (co-accessibility)	#888364	47-650 variants	100-250 Kb	3-11 biosample pairs
B	0	0	PBMC5_B	100	250	52	0	0	NA	Cicero	B.PBMC5_B	Cicero (co-accessibility)	#888364	47-650 variants	100-250 Kb	3-11 biosample pairs
myeloid	7	4	PBMC5_Mono	100	250	426	0.0164319248826291	0.00938967136150235	0.571428571428571	Cicero	myeloid.PBMC5_Mono	Cicero (co-accessibility)	#888364	47-650 variants	100-250 Kb	3-11 biosample pairs
NK	1	1	PBMC5_NK	100	250	59	0.0169491525423729	0.0169491525423729	1	Cicero	NK.PBMC5_NK	Cicero (co-accessibility)	#888364	47-650 variants	100-250 Kb	3-11 biosample pairs
T	11	7	PBMC5_T	100	250	650	0.0169230769230769	0.0107692307692308	0.636363636363636	Cicero	T.PBMC5_T	Cicero (co-accessibility)	#888364	47-650 variants	100-250 Kb	3-11 biosample pairs
blood	0	0	K562	250	1000	137	0	0	NA	Cicero	blood.K562	Cicero (co-accessibility)	#888364	35-496 variants	250-1000 Kb	3-11 biosample pairs
spleen	0	0	K562	250	1000	35	0	0	NA	Cicero	spleen.K562	Cicero (co-accessibility)	#888364	35-496 variants	250-1000 Kb	3-11 biosample pairs
LCL	3	1	GM12878	250	1000	132	0.0227272727272727	0.00757575757575758	0.333333333333333	Cicero	LCL.GM12878	Cicero (co-accessibility)	#888364	35-496 variants	250-1000 Kb	3-11 biosample pairs
B	0	0	BMMC5_B	250	1000	50	0	0	NA	Cicero	B.BMMC5_B	Cicero (co-accessibility)	#888364	35-496 variants	250-1000 Kb	3-11 biosample pairs
T	1	0	BMMC5_T	250	1000	496	0.00201612903225806	0	0	Cicero	T.BMMC5_T	Cicero (co-accessibility)	#888364	35-496 variants	250-1000 Kb	3-11 biosample pairs
myeloid	3	0	BMMC5_Myeloid	250	1000	251	0.0119521912350598	0	0	Cicero	myeloid.BMMC5_Myeloid	Cicero (co-accessibility)	#888364	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	1	0	BMMC5_Erythroid	250	1000	137	0.0072992700729927	0	0	Cicero	blood.BMMC5_Erythroid	Cicero (co-accessibility)	#888364	35-496 variants	250-1000 Kb	3-11 biosample pairs
B	0	0	PBMC5_B	250	1000	50	0	0	NA	Cicero	B.PBMC5_B	Cicero (co-accessibility)	#888364	35-496 variants	250-1000 Kb	3-11 biosample pairs
myeloid	5	0	PBMC5_Mono	250	1000	251	0.0199203187250996	0	0	Cicero	myeloid.PBMC5_Mono	Cicero (co-accessibility)	#888364	35-496 variants	250-1000 Kb	3-11 biosample pairs
NK	0	0	PBMC5_NK	250	1000	44	0	0	NA	Cicero	NK.PBMC5_NK	Cicero (co-accessibility)	#888364	35-496 variants	250-1000 Kb	3-11 biosample pairs
T	4	0	PBMC5_T	250	1000	496	0.00806451612903226	0	0	Cicero	T.PBMC5_T	Cicero (co-accessibility)	#888364	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	56	2	K562	0	30000	2861	0.0195735756728417	0.000699056274030059	0.0357142857142857	Cicero	blood.K562	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
spleen	14	1	K562	0	30000	621	0.0225442834138486	0.00161030595813205	0.0714285714285714	Cicero	spleen.K562	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
LCL	122	25	GM12878	0	30000	2404	0.0507487520798669	0.0103993344425957	0.204918032786885	Cicero	LCL.GM12878	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
B	1	1	BMMC5_B	0	30000	540	0.00185185185185185	0.00185185185185185	1	Cicero	B.BMMC5_B	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
T	21	13	BMMC5_T	0	30000	5192	0.00404468412942989	0.00250385208012327	0.619047619047619	Cicero	T.BMMC5_T	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
myeloid	46	23	BMMC5_Myeloid	0	30000	4346	0.0105844454670962	0.00529222273354809	0.5	Cicero	myeloid.BMMC5_Myeloid	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
dendritic	1	1	BMMC5_Dendritic	0	30000	35	0.0285714285714286	0.0285714285714286	1	Cicero	dendritic.BMMC5_Dendritic	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
blood	5	2	BMMC5_Erythroid	0	30000	2861	0.00174764068507515	0.000699056274030059	0.4	Cicero	blood.BMMC5_Erythroid	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
B	2	1	PBMC5_B	0	30000	540	0.0037037037037037	0.00185185185185185	0.5	Cicero	B.PBMC5_B	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
dendritic	1	0	PBMC5_DC	0	30000	35	0.0285714285714286	0	0	Cicero	dendritic.PBMC5_DC	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
myeloid	77	38	PBMC5_Mono	0	30000	4346	0.0177174413253566	0.0087436723423838	0.493506493506494	Cicero	myeloid.PBMC5_Mono	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
NK	3	2	PBMC5_NK	0	30000	701	0.00427960057061341	0.00285306704707561	0.666666666666667	Cicero	NK.PBMC5_NK	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
T	43	31	PBMC5_T	0	30000	5192	0.00828197226502311	0.00597072419106317	0.72093023255814	Cicero	T.PBMC5_T	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
blood	212	54	K562	0	10	1001	0.211788211788212	0.0539460539460539	0.254716981132076	FigR	blood.K562	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
spleen	49	9	K562	0	10	268	0.182835820895522	0.0335820895522388	0.183673469387755	FigR	spleen.K562	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
LCL	170	45	GM12878	0	10	866	0.196304849884527	0.0519630484988453	0.264705882352941	FigR	LCL.GM12878	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
B	3	2	BMMC5_B	0	10	162	0.0185185185185185	0.0123456790123457	0.666666666666667	FigR	B.BMMC5_B	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
T	38	17	BMMC5_T	0	10	1410	0.0269503546099291	0.0120567375886525	0.447368421052632	FigR	T.BMMC5_T	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
myeloid	78	25	BMMC5_Myeloid	0	10	1444	0.054016620498615	0.0173130193905817	0.320512820512821	FigR	myeloid.BMMC5_Myeloid	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
blood	18	11	BMMC5_Erythroid	0	10	1001	0.017982017982018	0.010989010989011	0.611111111111111	FigR	blood.BMMC5_Erythroid	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
B	4	3	PBMC5_B	0	10	162	0.0246913580246914	0.0185185185185185	0.75	FigR	B.PBMC5_B	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
myeloid	76	22	PBMC5_Mono	0	10	1444	0.0526315789473684	0.0152354570637119	0.289473684210526	FigR	myeloid.PBMC5_Mono	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
NK	5	3	PBMC5_NK	0	10	226	0.0221238938053097	0.0132743362831858	0.6	FigR	NK.PBMC5_NK	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
T	36	20	PBMC5_T	0	10	1410	0.025531914893617	0.0141843971631206	0.555555555555556	FigR	T.PBMC5_T	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
blood	169	22	K562	10	100	1474	0.114654002713704	0.0149253731343284	0.130177514792899	FigR	blood.K562	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
spleen	30	3	K562	10	100	269	0.111524163568773	0.0111524163568773	0.1	FigR	spleen.K562	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
LCL	155	37	GM12878	10	100	1165	0.133047210300429	0.0317596566523605	0.238709677419355	FigR	LCL.GM12878	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
B	2	2	BMMC5_B	10	100	276	0.0072463768115942	0.0072463768115942	1	FigR	B.BMMC5_B	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
T	93	45	BMMC5_T	10	100	2634	0.0353075170842825	0.0170842824601367	0.483870967741936	FigR	T.BMMC5_T	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
myeloid	127	48	BMMC5_Myeloid	10	100	2223	0.0571300044984256	0.0215924426450742	0.377952755905512	FigR	myeloid.BMMC5_Myeloid	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
dendritic	2	1	BMMC5_Dendritic	10	100	21	0.0952380952380952	0.0476190476190476	0.5	FigR	dendritic.BMMC5_Dendritic	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
blood	19	5	BMMC5_Erythroid	10	100	1474	0.0128900949796472	0.0033921302578019	0.263157894736842	FigR	blood.BMMC5_Erythroid	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
B	7	1	PBMC5_B	10	100	276	0.0253623188405797	0.0036231884057971	0.142857142857143	FigR	B.PBMC5_B	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
dendritic	0	0	PBMC5_DC	10	100	21	0	0	NA	FigR	dendritic.PBMC5_DC	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
myeloid	136	46	PBMC5_Mono	10	100	2223	0.061178587494377	0.0206927575348628	0.338235294117647	FigR	myeloid.PBMC5_Mono	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
NK	17	6	PBMC5_NK	10	100	372	0.0456989247311828	0.0161290322580645	0.352941176470588	FigR	NK.PBMC5_NK	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
T	75	28	PBMC5_T	10	100	2634	0.0284738041002278	0.0106302201974184	0.373333333333333	FigR	T.PBMC5_T	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
blood	30	5	K562	100	250	243	0.123456790123457	0.0205761316872428	0.166666666666667	FigR	blood.K562	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
spleen	4	1	K562	100	250	47	0.0851063829787234	0.0212765957446809	0.25	FigR	spleen.K562	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
LCL	23	7	GM12878	100	250	240	0.0958333333333333	0.0291666666666667	0.304347826086957	FigR	LCL.GM12878	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
B	1	0	BMMC5_B	100	250	52	0.0192307692307692	0	0	FigR	B.BMMC5_B	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
T	23	7	BMMC5_T	100	250	650	0.0353846153846154	0.0107692307692308	0.304347826086957	FigR	T.BMMC5_T	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
myeloid	19	5	BMMC5_Myeloid	100	250	426	0.0446009389671362	0.0117370892018779	0.263157894736842	FigR	myeloid.BMMC5_Myeloid	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
blood	6	3	BMMC5_Erythroid	100	250	243	0.0246913580246914	0.0123456790123457	0.5	FigR	blood.BMMC5_Erythroid	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
B	1	1	PBMC5_B	100	250	52	0.0192307692307692	0.0192307692307692	1	FigR	B.PBMC5_B	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
myeloid	23	7	PBMC5_Mono	100	250	426	0.0539906103286385	0.0164319248826291	0.304347826086957	FigR	myeloid.PBMC5_Mono	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
NK	4	3	PBMC5_NK	100	250	59	0.0677966101694915	0.0508474576271187	0.75	FigR	NK.PBMC5_NK	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
T	24	11	PBMC5_T	100	250	650	0.0369230769230769	0.0169230769230769	0.458333333333333	FigR	T.PBMC5_T	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
blood	8	1	K562	250	1000	137	0.0583941605839416	0.0072992700729927	0.125	FigR	blood.K562	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
spleen	5	0	K562	250	1000	35	0.142857142857143	0	0	FigR	spleen.K562	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
LCL	10	2	GM12878	250	1000	132	0.0757575757575758	0.0151515151515152	0.2	FigR	LCL.GM12878	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
B	1	0	BMMC5_B	250	1000	50	0.02	0	0	FigR	B.BMMC5_B	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
T	5	2	BMMC5_T	250	1000	496	0.0100806451612903	0.00403225806451613	0.4	FigR	T.BMMC5_T	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
myeloid	9	4	BMMC5_Myeloid	250	1000	251	0.0358565737051793	0.0159362549800797	0.444444444444444	FigR	myeloid.BMMC5_Myeloid	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	2	0	BMMC5_Erythroid	250	1000	137	0.0145985401459854	0	0	FigR	blood.BMMC5_Erythroid	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
B	2	1	PBMC5_B	250	1000	50	0.04	0.02	0.5	FigR	B.PBMC5_B	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
myeloid	7	1	PBMC5_Mono	250	1000	251	0.0278884462151394	0.00398406374501992	0.142857142857143	FigR	myeloid.PBMC5_Mono	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
NK	4	3	PBMC5_NK	250	1000	44	0.0909090909090909	0.0681818181818182	0.75	FigR	NK.PBMC5_NK	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
T	10	1	PBMC5_T	250	1000	496	0.0201612903225806	0.00201612903225806	0.1	FigR	T.PBMC5_T	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	419	82	K562	0	30000	2861	0.146452289409297	0.0286613072352324	0.195704057279236	FigR	blood.K562	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
spleen	88	13	K562	0	30000	621	0.14170692431562	0.0209339774557166	0.147727272727273	FigR	spleen.K562	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
LCL	358	91	GM12878	0	30000	2404	0.14891846921797	0.0378535773710483	0.254189944134078	FigR	LCL.GM12878	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
B	7	4	BMMC5_B	0	30000	540	0.012962962962963	0.00740740740740741	0.571428571428571	FigR	B.BMMC5_B	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
T	159	71	BMMC5_T	0	30000	5192	0.0306240369799692	0.0136748844375963	0.446540880503145	FigR	T.BMMC5_T	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
myeloid	233	82	BMMC5_Myeloid	0	30000	4346	0.053612517257248	0.0188679245283019	0.351931330472103	FigR	myeloid.BMMC5_Myeloid	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
dendritic	4	2	BMMC5_Dendritic	0	30000	35	0.114285714285714	0.0571428571428571	0.5	FigR	dendritic.BMMC5_Dendritic	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
blood	46	19	BMMC5_Erythroid	0	30000	2861	0.0160782943026914	0.00664103460328556	0.41304347826087	FigR	blood.BMMC5_Erythroid	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
B	14	6	PBMC5_B	0	30000	540	0.0259259259259259	0.0111111111111111	0.428571428571429	FigR	B.PBMC5_B	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
