Biosample	GTExTissue	nVariantsOverlappingEnhancers	nVariantsGTExTissue	nCommonVariantsOverlappingEnhancers	nCommonVariants	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	method	distance_min	distance_max	tissue.biosample	pred_name_long	hex	count	cat	pairs
BMMC5_Myeloid	myeloid	78	1430	128519	9746610	4.13661227310571	3.33368126790188	5.13293255200078	0.110104054863537	1.02692379731602e-22	ArchR	0	10	myeloid.BMMC5_Myeloid	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
K562	spleen	49	268	428447	9746610	4.15927627057374	3.2291837254318	5.35726070917335	0.129140993917752	4.19062823591129e-15	FigR	0	10	spleen.K562	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
K562	spleen	110	604	425895	9746610	4.1677992640197	3.51971433221972	4.93521606175588	0.0862303147932302	1.64360157284064e-34	DIRECTNET	0	30000	spleen.K562	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_Myeloid	myeloid	411	2127	451468	9746610	4.17158356297962	3.82460472301778	4.55004129399044	0.0443072394041268	2.23508112874938e-130	scE2G_multiome	10	100	myeloid.BMMC5_Myeloid	scE2G (Multiome)	#792374	21-2634 variants	10-100 Kb	3-13 biosample pairs
GM12878	LCL	150	1133	308243	9746610	4.18621678734862	3.60647259179932	4.85915546135794	0.0760561108559416	2.79150974287749e-46	scE2G_ATAC	10	100	LCL.GM12878	scE2G (scATAC)	#006479	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_T	T	387	2576	348291	9746610	4.2041329610488	3.83519543323205	4.60856148321021	0.0468619253027438	2.84403734483504e-121	STARE	10	100	T.BMMC5_T	STARE (gABC, power law)	#96ced3	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_T	T	388	2576	348357	9746610	4.21419777708229	3.84491288537821	4.6189506586489	0.0467908095448641	6.28505427460143e-122	scE2G_ATAC	10	100	T.BMMC5_T	scE2G (scATAC)	#006479	21-2634 variants	10-100 Kb	3-13 biosample pairs
K562	spleen	130	604	496432	9746610	4.22571530041022	3.62880470520099	4.92081311913202	0.0776979770113037	3.74159641371231e-42	scE2G_multiome	0	30000	spleen.K562	scE2G (Multiome)	#792374	35-5192 variants	All variants	3-13 biosample pairs
K562	spleen	130	604	496432	9746610	4.22571530041022	3.62880470520099	4.92081311913202	0.0776979770113037	3.74159641371231e-42	scE2G_ATAC	0	30000	spleen.K562	scE2G (scATAC)	#006479	35-5192 variants	All variants	3-13 biosample pairs
K562	spleen	130	604	496432	9746610	4.22571530041022	3.62880470520099	4.92081311913202	0.0776979770113037	3.74159641371231e-42	scABC	0	30000	spleen.K562	ABC (A=scATAC, C=power law)	#0096a0	35-5192 variants	All variants	3-13 biosample pairs
K562	spleen	130	604	496432	9746610	4.22571530041022	3.62880470520099	4.92081311913202	0.0776979770113037	3.74159641371231e-42	ABC_distanceToTSS	0	30000	spleen.K562	In element (ABC) & distance to TSS	#96a0b3	35-5192 variants	All variants	3-13 biosample pairs
K562	spleen	130	604	496427	9746610	4.22575786170624	3.62884125428452	4.92086268163111	0.0776979770315924	3.73760963156088e-42	STARE	0	30000	spleen.K562	STARE (gABC, power law)	#96ced3	35-5192 variants	All variants	3-13 biosample pairs
K562	blood	592	2747	496432	9746610	4.23113485631061	3.93975500564653	4.544064833125	0.0364045998363718	8.83533042872339e-193	scE2G_multiome	0	30000	blood.K562	scE2G (Multiome)	#792374	35-5192 variants	All variants	3-13 biosample pairs
K562	blood	592	2747	496432	9746610	4.23113485631061	3.93975500564653	4.544064833125	0.0364045998363718	8.83533042872339e-193	scE2G_ATAC	0	30000	blood.K562	scE2G (scATAC)	#006479	35-5192 variants	All variants	3-13 biosample pairs
K562	blood	592	2747	496432	9746610	4.23113485631061	3.93975500564653	4.544064833125	0.0364045998363718	8.83533042872339e-193	scABC	0	30000	blood.K562	ABC (A=scATAC, C=power law)	#0096a0	35-5192 variants	All variants	3-13 biosample pairs
K562	blood	592	2747	496432	9746610	4.23113485631061	3.93975500564653	4.544064833125	0.0364045998363718	8.83533042872339e-193	ABC_distanceToTSS	0	30000	blood.K562	In element (ABC) & distance to TSS	#96a0b3	35-5192 variants	All variants	3-13 biosample pairs
K562	blood	592	2747	496427	9746610	4.23117747219226	3.93979468660114	4.54411060101005	0.0364045998566605	8.7929566258072e-193	STARE	0	30000	blood.K562	STARE (gABC, power law)	#96ced3	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_Mono	myeloid	6	416	33113	9746610	4.24534490288499	1.91823101493107	9.39561147962112	0.405323596243198	0.427967900613909	Cicero	100	250	myeloid.PBMC5_Mono	Cicero (co-accessibility)	#888364	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_T	T	81	2576	72090	9746610	4.25126055551678	3.43104875635392	5.26754866931672	0.109364033030664	4.19017228090087e-24	FigR	10	100	T.BMMC5_T	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
K562	spleen	114	604	431357	9746610	4.26466234149993	3.61473913943525	5.03144049555098	0.084360384715725	8.13697541321662e-37	Signac	0	30000	spleen.K562	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_T	T	43	1398	70241	9746610	4.26799780009389	3.17992623577533	5.72837351277895	0.150149094622539	1.27406034922762e-12	ArchR	0	10	T.PBMC5_T	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
K562	spleen	114	604	430126	9746610	4.27686760075509	3.62508430249074	5.04584030275398	0.0843603913504894	6.24451237263276e-37	ScenicPlus	0	30000	spleen.K562	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
K562	spleen	114	604	428475	9746610	4.29334722829193	3.63905241453063	5.06528302507549	0.0843604003087954	4.37181662413296e-37	ArchR	0	30000	spleen.K562	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
K562	spleen	114	604	428447	9746610	4.29362780843928	3.63929023391433	5.06561405452255	0.0843604004613184	4.34539808848898e-37	SnapATAC	0	30000	spleen.K562	SnapATAC (p-value)	#5e5948	35-5192 variants	All variants	3-13 biosample pairs
K562	spleen	114	604	428447	9746610	4.29362780843928	3.63929023391433	5.06561405452255	0.0843604004613184	4.34539808848898e-37	FigR	0	30000	spleen.K562	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_B	B	8	51	355422	9746610	4.30159078503863	2.27662431445203	8.1276841174311	0.324644293109977	0.0580213679109093	ABC_distanceToTSS	100	250	B.BMMC5_B	In element (ABC) & distance to TSS	#96a0b3	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	65	416	351744	9746610	4.3295914429244	3.46309564603341	5.41289181086146	0.113935919173847	7.58326712264474e-21	scE2G_multiome	100	250	myeloid.PBMC5_Mono	scE2G (Multiome)	#792374	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_T	T	399	2576	348357	9746610	4.33367245632947	3.95985549659889	4.74277836019002	0.0460252289088541	1.66983837910963e-129	ABC_distanceToTSS	10	100	T.BMMC5_T	In element (ABC) & distance to TSS	#96a0b3	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_NK	NK	5	224	49953	9746610	4.35525912214625	1.83063034589305	10.3616123613338	0.442214120483091	0.772907227282515	FigR	0	10	NK.PBMC5_NK	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_NK	NK	5	224	49947	9746610	4.35578230781771	1.83085024600841	10.3628571230564	0.442214122887898	0.77243768981131	ArchR	0	10	NK.PBMC5_NK	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
GM12878	LCL	127	1133	250070	9746610	4.36883663748025	3.70842587741484	5.14685588870262	0.0836185075331982	2.02816698849956e-41	DNase_ENCODE_rE2G	10	100	LCL.GM12878	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	21-2634 variants	10-100 Kb	3-13 biosample pairs
GM12878	LCL	79	855	206070	9746610	4.3701847183592	3.54209057038234	5.39187637726574	0.107189810668864	6.2697547407042e-25	Cicero	0	10	LCL.GM12878	Cicero (co-accessibility)	#888364	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	11	247	99018	9746610	4.38364292003343	2.46013892997383	7.81107319437591	0.29473106455728	0.007402972148156	SnapATAC	250	1000	myeloid.PBMC5_Mono	SnapATAC (p-value)	#5e5948	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_T	T	45	1398	71416	9746610	4.39302231355809	3.29549655979766	5.85606590607522	0.146666259681887	1.07411253280201e-13	ScenicPlus	0	10	T.BMMC5_T	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
K562	spleen	60	268	496432	9746610	4.39552016322808	3.51721134099756	5.49315796868347	0.113735474908489	3.42221275807403e-20	scE2G_ATAC	0	10	spleen.K562	scE2G (scATAC)	#006479	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_B	B	34	270	279001	9746610	4.39909136128146	3.21277736223593	6.02345031198588	0.160340816639459	1.05938076217246e-10	scE2G_ATAC	10	100	B.PBMC5_B	scE2G (scATAC)	#006479	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_T	T	343	2576	294689	9746610	4.4039048277425	3.99065052035789	4.85995394306649	0.0502750834684856	4.09781738598544e-112	scE2G_ATAC	10	100	T.PBMC5_T	scE2G (scATAC)	#006479	21-2634 variants	10-100 Kb	3-13 biosample pairs
GM12878	LCL	15	129	256221	9746610	4.42323909510168	2.74872003619913	7.11787444147641	0.242727364613229	0.000223124784918036	Signac	250	1000	LCL.GM12878	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
K562	blood	224	994	496432	9746610	4.42441090608498	3.9427325406113	4.96493527376032	0.0588087948496752	8.13173449149742e-77	scE2G_multiome	0	10	blood.K562	scE2G (Multiome)	#792374	162-1444 variants	0-10 Kb	3-11 biosample pairs
GM12878	LCL	98	855	252493	9746610	4.42450007820262	3.67243627137898	5.33057607958551	0.0950537973556894	9.29709617980332e-32	ArchR	0	10	LCL.GM12878	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
GM12878	LCL	15	129	255098	9746610	4.44271120975486	2.76082044029526	7.14920920071524	0.242727381794606	0.000210580823427331	ScenicPlus	250	1000	LCL.GM12878	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
PBMC5_T	T	4	483	18147	9746610	4.44796754729406	1.6760231217076	11.8043808856431	0.497980305181832	1	Cicero	250	1000	T.PBMC5_T	Cicero (co-accessibility)	#888364	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_B	B	4	161	54399	9746610	4.45140170301358	1.69122221533356	11.7163652073268	0.493768034395605	1	Signac	0	10	B.BMMC5_B	Signac (p-value)	#916953	162-1444 variants	0-10 Kb	3-11 biosample pairs
K562	spleen	61	268	496432	9746610	4.46877883261521	3.58430480236635	5.57150838333996	0.11252790583559	6.10537811873561e-21	scABC	0	10	spleen.K562	ABC (A=scATAC, C=power law)	#0096a0	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_B	B	44	270	355422	9746610	4.46887487112347	3.41030405436892	5.85602993028562	0.137928665815349	1.64920232910444e-14	scE2G_ATAC	10	100	B.BMMC5_B	scE2G (scATAC)	#006479	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_T	T	18	637	61203	9746610	4.50001488984172	2.85380939984491	7.09582567423657	0.232364459708689	2.93018581279783e-05	SCENT	100	250	T.BMMC5_T	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_DC	dendritic	1	21	103100	9746610	4.50169045309685	0.664782857158105	30.4839643761808	0.975909669669805	1	SCENT	10	100	dendritic.PBMC5_DC	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_Mono	myeloid	22	1430	33113	9746610	4.52836789641066	2.9911672111442	6.85555649608721	0.211584451158887	1.39644765207179e-06	Cicero	0	10	myeloid.PBMC5_Mono	Cicero (co-accessibility)	#888364	162-1444 variants	0-10 Kb	3-11 biosample pairs
K562	blood	544	2747	425895	9746610	4.53201446528291	4.20346278803574	4.88624644709448	0.0383975810905555	8.58379170925109e-189	DIRECTNET	0	30000	blood.K562	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
GM12878	LCL	15	129	250027	9746610	4.53281743246148	2.81681443576643	7.29420923690921	0.242727461300559	0.000161528450136007	DIRECTNET	250	1000	LCL.GM12878	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
PBMC5_B	B	3	161	40038	9746610	4.53603703810573	1.47847558297381	13.9167885138022	0.571970809237579	1	ArchR	0	10	B.PBMC5_B	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
K562	blood	557	2747	431357	9746610	4.58155890070232	4.25410592352553	4.93421704535484	0.0378347234514245	6.93831385715816e-196	Signac	0	30000	blood.K562	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
K562	blood	556	2747	430126	9746610	4.58642214203686	4.25826554121055	4.93986762013578	0.0378773811778974	1.03766950291412e-195	ScenicPlus	0	30000	blood.K562	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_NK	NK	5	41	258720	9746610	4.5941982668899	2.02070801271856	10.4451794037766	0.419061940044408	0.475694352879339	STARE	250	1000	NK.PBMC5_NK	STARE (gABC, power law)	#96ced3	35-496 variants	250-1000 Kb	3-11 biosample pairs
K562	blood	556	2747	428475	9746610	4.60409454522608	4.27467341623137	4.95890200661664	0.0378773901362034	1.79673131484317e-196	ArchR	0	30000	blood.K562	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
K562	blood	556	2747	428447	9746610	4.60439543342758	4.27495277472407	4.95922608378689	0.0378773902887264	1.74395849637499e-196	SnapATAC	0	30000	blood.K562	SnapATAC (p-value)	#5e5948	35-5192 variants	All variants	3-13 biosample pairs
K562	blood	556	2747	428447	9746610	4.60439543342758	4.27495277472407	4.95922608378689	0.0378773902887264	1.74395849637499e-196	FigR	0	30000	blood.K562	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_T	T	16	483	69753	9746610	4.62874813015901	2.85894220169459	7.49413865021511	0.245838574695425	8.8152736748601e-05	DIRECTNET	250	1000	T.PBMC5_T	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_T	T	48	1398	71653	9746610	4.67039138135275	3.53678562733552	6.16733892108886	0.141851880013546	1.08136101719752e-15	DIRECTNET	0	10	T.BMMC5_T	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_B	B	46	270	355422	9746610	4.67200554708362	3.59077377351725	6.07881120023872	0.134298752339823	5.44683901752171e-16	ABC_distanceToTSS	10	100	B.BMMC5_B	In element (ABC) & distance to TSS	#96a0b3	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_B	B	7	270	53792	9746610	4.69753660189041	2.26114480706803	9.75914946142419	0.373051246345926	0.101768394642184	DIRECTNET	10	100	B.BMMC5_B	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_Mono	myeloid	361	2127	351744	9746610	4.70290929465563	4.28097443099394	5.16643025794088	0.0479604025104464	2.12508081680052e-128	scABC	10	100	myeloid.PBMC5_Mono	ABC (A=scATAC, C=power law)	#0096a0	21-2634 variants	10-100 Kb	3-13 biosample pairs
GM12878	LCL	138	1133	252326	9746610	4.70479561950843	4.02378160151191	5.50106939527449	0.079777065793822	5.57844887745189e-48	FigR	10	100	LCL.GM12878	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_T	T	368	2576	294483	9746610	4.72819435126258	4.30142223309024	5.19730931116949	0.0482650020885682	5.17427032704827e-130	STARE	10	100	T.PBMC5_T	STARE (gABC, power law)	#96ced3	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Myeloid	myeloid	468	2127	451468	9746610	4.75012434908628	4.38483899758493	5.14584032485798	0.0408262032202065	5.06423685419306e-172	scE2G_ATAC	10	100	myeloid.BMMC5_Myeloid	scE2G (scATAC)	#006479	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_B	B	1	51	40051	9746610	4.77166612568975	0.685225894069021	33.2281628761122	0.990172408542487	1	SnapATAC	100	250	B.PBMC5_B	SnapATAC (p-value)	#5e5948	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_B	B	1	51	40051	9746610	4.77166612568975	0.685225894069021	33.2281628761122	0.990172408542487	1	Signac	100	250	B.PBMC5_B	Signac (p-value)	#916953	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_B	B	1	51	40051	9746610	4.77166612568975	0.685225894069021	33.2281628761122	0.990172408542487	1	FigR	100	250	B.PBMC5_B	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_B	B	1	51	40038	9746610	4.77321544532694	0.685448370230574	33.2389523077334	0.99017241664944	1	ArchR	100	250	B.PBMC5_B	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_T	T	372	2576	294689	9746610	4.77624663533589	4.34772422150924	5.24700527432221	0.0479613275199527	7.50146474236053e-133	ABC_distanceToTSS	10	100	T.PBMC5_T	In element (ABC) & distance to TSS	#96a0b3	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Myeloid	myeloid	134	2127	128519	9746610	4.777751520575	4.05544342505534	5.62870867617768	0.0836290920078295	4.02724597108982e-46	ArchR	10	100	myeloid.BMMC5_Myeloid	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
GM12878	LCL	172	1133	308243	9746610	4.80019524949309	4.18294227218542	5.50853273459534	0.070226648735584	6.81228321766801e-62	ABC_distanceToTSS	10	100	LCL.GM12878	In element (ABC) & distance to TSS	#96a0b3	21-2634 variants	10-100 Kb	3-13 biosample pairs
K562	blood	210	994	428447	9746610	4.80606226148504	4.26207891283216	5.41947601949064	0.0612873727147884	9.36933288612945e-78	FigR	0	10	blood.K562	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	370	2127	351744	9746610	4.82015634078278	4.3937927621609	5.28789326380561	0.0472526817263342	4.14820753761122e-135	scE2G_multiome	10	100	myeloid.PBMC5_Mono	scE2G (Multiome)	#792374	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Myeloid	myeloid	93	416	451450	9746610	4.82651376547365	4.03511359481929	5.77312994563908	0.0913741104832267	1.16343724487949e-34	STARE	100	250	myeloid.BMMC5_Myeloid	STARE (gABC, power law)	#96ced3	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_B	B	9	51	355422	9746610	4.83928963316846	2.67482292508975	8.75524279907462	0.302497781948077	0.00904033581544111	scE2G_multiome	100	250	B.BMMC5_B	scE2G (Multiome)	#792374	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_T	T	90	2576	70263	9746610	4.84644792418334	3.9561097390733	5.93716024857364	0.10356562578443	5.79063487141696e-31	Signac	10	100	T.PBMC5_T	Signac (p-value)	#916953	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_B	B	1	51	39429	9746610	4.846940069492	0.69603492599356	33.7523695433991	0.990172802420065	1	DIRECTNET	100	250	B.PBMC5_B	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_T	T	23	637	72090	9746610	4.88165368903732	3.26814387414803	7.29176672061417	0.20472918643661	1.29256817657217e-07	FigR	100	250	T.BMMC5_T	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	16	247	128911	9746610	4.89763753463025	3.04921076463128	7.86657770556561	0.241774933295098	3.33319903098484e-05	ScenicPlus	250	1000	myeloid.BMMC5_Myeloid	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
K562	spleen	67	268	496432	9746610	4.90833084893802	3.98908701786207	6.03940491013617	0.105803754153591	1.28448556036677e-25	ABC_distanceToTSS	0	10	spleen.K562	In element (ABC) & distance to TSS	#96a0b3	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_B	B	38	270	279001	9746610	4.91663152143222	3.66156574040505	6.6018930783602	0.15037663670098	1.17203299075981e-13	ABC_distanceToTSS	10	100	B.PBMC5_B	In element (ABC) & distance to TSS	#96a0b3	21-2634 variants	10-100 Kb	3-13 biosample pairs
K562	spleen	80	604	261170	9746610	4.94291734063753	4.03031683917006	6.06216156479809	0.104140035366088	5.02065057115623e-30	DNase_ENCODE_rE2G	0	30000	spleen.K562	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_Myeloid	myeloid	16	247	127684	9746610	4.94470217276026	3.0785121976814	7.94217401370529	0.241775007840027	2.91176637035913e-05	DIRECTNET	250	1000	myeloid.BMMC5_Myeloid	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
PBMC5_B	B	1	49	40051	9746610	4.96642800837096	0.713759560820296	34.5570252452864	0.9897681841766	1	SnapATAC	250	1000	B.PBMC5_B	SnapATAC (p-value)	#5e5948	35-496 variants	250-1000 Kb	3-11 biosample pairs
GM12878	LCL	6	129	91147	9746610	4.97362170641292	2.27687703420167	10.8644044043314	0.398651971288397	0.155514852572957	SCENT	250	1000	LCL.GM12878	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	28	416	131423	9746610	4.99168202615278	3.49049059029757	7.13850640923587	0.182518984305276	9.29251149513936e-10	SCENT	100	250	myeloid.PBMC5_Mono	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	75	416	351744	9746610	4.99568243414354	4.07009285022601	6.13176256689684	0.104546928065621	2.77233597931312e-28	scE2G_ATAC	100	250	myeloid.PBMC5_Mono	scE2G (scATAC)	#006479	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_T	T	59	5006	22873	9746610	5.02217249238395	3.8966595957777	6.47277903632845	0.129463060178991	1.04020552109274e-20	Cicero	0	30000	T.BMMC5_T	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
GM12878	LCL	11	234	91147	9746610	5.02675869045579	2.82316832622144	8.95033523059258	0.294350106024446	0.00187619727472064	SCENT	100	250	LCL.GM12878	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_T	T	24	637	72090	9746610	5.09389950160416	3.44026946247328	7.54237783274936	0.200255642577424	2.34191590687229e-08	Signac	100	250	T.BMMC5_T	Signac (p-value)	#916953	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	28	416	128534	9746610	5.10387778271179	3.56894355642375	7.29895780334555	0.182519155329702	5.45350486145547e-10	Signac	100	250	myeloid.BMMC5_Myeloid	Signac (p-value)	#916953	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	75	1430	99018	9746610	5.16255467855177	4.1417136525436	6.43501049201425	0.112411209352412	1.22341605931999e-27	FigR	0	10	myeloid.PBMC5_Mono	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	13	247	99209	9746610	5.17069493376821	3.04618457782971	8.77690941405288	0.269962739530402	0.000233918373820178	ScenicPlus	250	1000	myeloid.PBMC5_Mono	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
PBMC5_B	B	40	270	278290	9746610	5.18862417701758	3.89790517125619	6.90674084348111	0.145935996735862	2.98692505997954e-15	STARE	10	100	B.PBMC5_B	STARE (gABC, power law)	#96ced3	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_Mono	myeloid	22	416	99018	9746610	5.2055759675397	3.46614993282356	7.8179021909051	0.207496620963973	7.58407044561591e-08	FigR	100	250	myeloid.PBMC5_Mono	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_T	T	24	637	70263	9746610	5.22635263325852	3.52972190514644	7.73850251696672	0.200256003269692	1.37653949348631e-08	FigR	100	250	T.PBMC5_T	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	516	2127	451468	9746610	5.23731659001821	4.85842462160103	5.64575705098434	0.0383144961771191	4.27571327249181e-210	ABC_distanceToTSS	10	100	myeloid.BMMC5_Myeloid	In element (ABC) & distance to TSS	#96a0b3	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_Mono	myeloid	38	2127	33113	9746610	5.25861246080598	3.83708524047196	7.20677370449624	0.16079590099712	7.38261490716639e-14	Cicero	10	100	myeloid.PBMC5_Mono	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_T	T	53	1398	70263	9746610	5.25890829910113	4.03831120678561	6.84843616110711	0.134745777542657	1.15760288595095e-19	Signac	0	10	T.PBMC5_T	Signac (p-value)	#916953	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_B	B	2	51	72353	9746610	5.28271115226736	1.35792131739182	20.5512917139347	0.693116998610871	1	SCENT	100	250	B.BMMC5_B	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_B	B	52	270	355268	9746610	5.2836869318061	4.13874384110374	6.74536735423892	0.124610358519367	1.06187975894989e-20	STARE	10	100	B.BMMC5_B	STARE (gABC, power law)	#96ced3	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Myeloid	myeloid	29	416	128534	9746610	5.28615913209435	3.72116138245479	7.50934331995852	0.179113546880026	9.33705929106116e-11	SnapATAC	100	250	myeloid.BMMC5_Myeloid	SnapATAC (p-value)	#5e5948	47-650 variants	100-250 Kb	3-11 biosample pairs
K562	blood	270	994	496432	9746610	5.33299528858457	4.81680374787927	5.90450436362227	0.0519409865297474	2.91263390239879e-113	scE2G_ATAC	0	10	blood.K562	scE2G (scATAC)	#006479	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_Erythroid	blood	577	2747	383853	9746610	5.3334202208147	4.96030549846177	5.73460067340938	0.0370034317680766	2.21480895178075e-235	scE2G_multiome	0	30000	blood.BMMC5_Erythroid	scE2G (Multiome)	#792374	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_Erythroid	blood	577	2747	383853	9746610	5.3334202208147	4.96030549846177	5.73460067340938	0.0370034317680766	2.21480895178075e-235	scE2G_ATAC	0	30000	blood.BMMC5_Erythroid	scE2G (scATAC)	#006479	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_Erythroid	blood	577	2747	383853	9746610	5.3334202208147	4.96030549846177	5.73460067340938	0.0370034317680766	2.21480895178075e-235	scABC	0	30000	blood.BMMC5_Erythroid	ABC (A=scATAC, C=power law)	#0096a0	35-5192 variants	All variants	3-13 biosample pairs
